Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
This Is Always,6Zk97UH8qZiibr31MHWmm9,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.566,0.0689,2,-18.94,0,0.0509,0.991,0.919,0.12,0.206,73.206,audio_features,6Zk97UH8qZiibr31MHWmm9,spotify:track:6Zk97UH8qZiibr31MHWmm9,https://api.spotify.com/v1/tracks/6Zk97UH8qZiibr31MHWmm9,https://api.spotify.com/v1/audio-analysis/6Zk97UH8qZiibr31MHWmm9,171893,4,jazz
Jazz Samba,5YaDi2kkCU6JoimzD1lk32,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.523,0.194,5,-20.804,0,0.0637,0.988,0.924,0.108,0.693,142.238,audio_features,5YaDi2kkCU6JoimzD1lk32,spotify:track:5YaDi2kkCU6JoimzD1lk32,https://api.spotify.com/v1/tracks/5YaDi2kkCU6JoimzD1lk32,https://api.spotify.com/v1/audio-analysis/5YaDi2kkCU6JoimzD1lk32,188293,4,jazz
Bewitched,6MVY55JO6aXnFVdUElTLGl,Paul Desmond,68l2i6GeNtwQlhKS59u5bu,0.519,0.0807,10,-22.725,1,0.0398,0.926,0.118,0.123,0.294,85.303,audio_features,6MVY55JO6aXnFVdUElTLGl,spotify:track:6MVY55JO6aXnFVdUElTLGl,https://api.spotify.com/v1/tracks/6MVY55JO6aXnFVdUElTLGl,https://api.spotify.com/v1/audio-analysis/6MVY55JO6aXnFVdUElTLGl,383507,4,jazz
You'd Be So Nice To Come Home To,0P3bnA7M3QG6G6AB1dRY6Q,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.497,0.382,7,-17.457,0,0.0337,0.853,0.534,0.0955,0.738,111.309,audio_features,0P3bnA7M3QG6G6AB1dRY6Q,spotify:track:0P3bnA7M3QG6G6AB1dRY6Q,https://api.spotify.com/v1/tracks/0P3bnA7M3QG6G6AB1dRY6Q,https://api.spotify.com/v1/audio-analysis/0P3bnA7M3QG6G6AB1dRY6Q,425547,4,jazz
Tangerine,4M6bQb7J02SCKv4EOwc11n,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.714,0.118,7,-17.884,1,0.11,0.949,0.873,0.109,0.569,117.418,audio_features,4M6bQb7J02SCKv4EOwc11n,spotify:track:4M6bQb7J02SCKv4EOwc11n,https://api.spotify.com/v1/tracks/4M6bQb7J02SCKv4EOwc11n,https://api.spotify.com/v1/audio-analysis/4M6bQb7J02SCKv4EOwc11n,272800,4,jazz
Autumn Leaves - Live,01DtupMkgpWa0zm5f6Jk71,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.39,0.0511,0,-32.107,0,0.0327,0.989,0.93,0.695,0.319,79.218,audio_features,01DtupMkgpWa0zm5f6Jk71,spotify:track:01DtupMkgpWa0zm5f6Jk71,https://api.spotify.com/v1/tracks/01DtupMkgpWa0zm5f6Jk71,https://api.spotify.com/v1/audio-analysis/01DtupMkgpWa0zm5f6Jk71,414933,4,jazz
Rude Old Man,0rIMIHhNuCENBE8T0Zf6Eh,Paul Desmond,68l2i6GeNtwQlhKS59u5bu,0.663,0.143,3,-20.529,1,0.0414,0.808,0.0245,0.0982,0.353,117.364,audio_features,0rIMIHhNuCENBE8T0Zf6Eh,spotify:track:0rIMIHhNuCENBE8T0Zf6Eh,https://api.spotify.com/v1/tracks/0rIMIHhNuCENBE8T0Zf6Eh,https://api.spotify.com/v1/audio-analysis/0rIMIHhNuCENBE8T0Zf6Eh,339800,4,jazz
Two's Blues,4V0AeI4VW1eHl3Ujln8cUZ,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.471,0.26,7,-18.304,0,0.0332,0.87,0.882,0.0859,0.712,103.276,audio_features,4V0AeI4VW1eHl3Ujln8cUZ,spotify:track:4V0AeI4VW1eHl3Ujln8cUZ,https://api.spotify.com/v1/tracks/4V0AeI4VW1eHl3Ujln8cUZ,https://api.spotify.com/v1/audio-analysis/4V0AeI4VW1eHl3Ujln8cUZ,229827,4,jazz
The Way You Look Tonight - Line In Toronto/1975,78zOJqUTBhFciWYGVKb7QE,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.415,0.251,5,-22.896,1,0.0838,0.912,0.864,0.709,0.326,92.435,audio_features,78zOJqUTBhFciWYGVKb7QE,spotify:track:78zOJqUTBhFciWYGVKb7QE,https://api.spotify.com/v1/tracks/78zOJqUTBhFciWYGVKb7QE,https://api.spotify.com/v1/audio-analysis/78zOJqUTBhFciWYGVKb7QE,370693,3,jazz
Prelude To A Kiss - Live,16ClybxQjXDWH1nEvsk2dV,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.41,0.0307,0,-32.821,1,0.0389,0.989,0.921,0.678,0.14,71.435,audio_features,16ClybxQjXDWH1nEvsk2dV,spotify:track:16ClybxQjXDWH1nEvsk2dV,https://api.spotify.com/v1/tracks/16ClybxQjXDWH1nEvsk2dV,https://api.spotify.com/v1/audio-analysis/16ClybxQjXDWH1nEvsk2dV,351200,4,jazz
Blues For Fun,0c6YSCXGZSsupfHK7S6Kbu,Paul Desmond,68l2i6GeNtwQlhKS59u5bu,0.611,0.257,5,-18.076,0,0.0444,0.857,0.0086,0.107,0.596,114.464,audio_features,0c6YSCXGZSsupfHK7S6Kbu,spotify:track:0c6YSCXGZSsupfHK7S6Kbu,https://api.spotify.com/v1/tracks/0c6YSCXGZSsupfHK7S6Kbu,https://api.spotify.com/v1/audio-analysis/0c6YSCXGZSsupfHK7S6Kbu,385133,4,jazz
Stella By Starlight,5aC6823XBBqK0q5njOzXwt,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.565,0.0877,7,-18.31,1,0.0452,0.984,0.909,0.104,0.393,166.507,audio_features,5aC6823XBBqK0q5njOzXwt,spotify:track:5aC6823XBBqK0q5njOzXwt,https://api.spotify.com/v1/tracks/5aC6823XBBqK0q5njOzXwt,https://api.spotify.com/v1/audio-analysis/5aC6823XBBqK0q5njOzXwt,240267,4,jazz
Turn Out The Stars,2APEBBNVC0B462d6u28q6e,Bill Evans,4jXfFzeP66Zy67HM2mvIIF,0.31,0.045,0,-23.777,1,0.053,0.994,0.941,0.0812,0.104,72.035,audio_features,2APEBBNVC0B462d6u28q6e,spotify:track:2APEBBNVC0B462d6u28q6e,https://api.spotify.com/v1/tracks/2APEBBNVC0B462d6u28q6e,https://api.spotify.com/v1/audio-analysis/2APEBBNVC0B462d6u28q6e,454800,4,jazz
I'll Remember April - Live,4XwXKCtWbDbFakZlPocNUJ,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.49,0.0246,7,-33.239,1,0.0321,0.99,0.938,0.68,0.237,103.461,audio_features,4XwXKCtWbDbFakZlPocNUJ,spotify:track:4XwXKCtWbDbFakZlPocNUJ,https://api.spotify.com/v1/tracks/4XwXKCtWbDbFakZlPocNUJ,https://api.spotify.com/v1/audio-analysis/4XwXKCtWbDbFakZlPocNUJ,410040,4,jazz
Rock Skippin',1Q5UwFeo1DwCz2GelI5U6L,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.444,0.252,5,-18.705,0,0.0346,0.912,0.442,0.117,0.389,141.526,audio_features,1Q5UwFeo1DwCz2GelI5U6L,spotify:track:1Q5UwFeo1DwCz2GelI5U6L,https://api.spotify.com/v1/tracks/1Q5UwFeo1DwCz2GelI5U6L,https://api.spotify.com/v1/audio-analysis/1Q5UwFeo1DwCz2GelI5U6L,370480,4,jazz
Things Ain't What They Used To Be,2WdRgRSa7K6jPLGUrA7ef6,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.618,0.03,6,-20.215,1,0.0747,0.974,0.93,0.108,0.261,91.423,audio_features,2WdRgRSa7K6jPLGUrA7ef6,spotify:track:2WdRgRSa7K6jPLGUrA7ef6,https://api.spotify.com/v1/tracks/2WdRgRSa7K6jPLGUrA7ef6,https://api.spotify.com/v1/audio-analysis/2WdRgRSa7K6jPLGUrA7ef6,349840,4,jazz
Romaine,5k988sbLSrtMVpuu9ufq2R,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.38,0.287,5,-19.15,0,0.0377,0.877,0.905,0.103,0.525,109.83,audio_features,5k988sbLSrtMVpuu9ufq2R,spotify:track:5k988sbLSrtMVpuu9ufq2R,https://api.spotify.com/v1/tracks/5k988sbLSrtMVpuu9ufq2R,https://api.spotify.com/v1/audio-analysis/5k988sbLSrtMVpuu9ufq2R,176482,4,jazz
"Receipt, Please - Live",1hkRmnA9P442hqg6uTfPpD,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.34,0.0406,7,-32.88,1,0.0339,0.992,0.945,0.688,0.349,86.917,audio_features,1hkRmnA9P442hqg6uTfPpD,spotify:track:1hkRmnA9P442hqg6uTfPpD,https://api.spotify.com/v1/tracks/1hkRmnA9P442hqg6uTfPpD,https://api.spotify.com/v1/audio-analysis/1hkRmnA9P442hqg6uTfPpD,299333,4,jazz
The Answer Is Yes,6SS8TI05AWej9YcAyBhc6h,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.474,0.274,5,-17.751,0,0.0355,0.914,0.778,0.088,0.321,79.043,audio_features,6SS8TI05AWej9YcAyBhc6h,spotify:track:6SS8TI05AWej9YcAyBhc6h,https://api.spotify.com/v1/tracks/6SS8TI05AWej9YcAyBhc6h,https://api.spotify.com/v1/audio-analysis/6SS8TI05AWej9YcAyBhc6h,458560,4,jazz
Look For The Silver Lining,4BN1HVAnfmC4Yp33OTBPGy,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.588,0.105,7,-16.23,0,0.054,0.964,0.933,0.124,0.503,104.1,audio_features,4BN1HVAnfmC4Yp33OTBPGy,spotify:track:4BN1HVAnfmC4Yp33OTBPGy,https://api.spotify.com/v1/tracks/4BN1HVAnfmC4Yp33OTBPGy,https://api.spotify.com/v1/audio-analysis/4BN1HVAnfmC4Yp33OTBPGy,308213,4,jazz
Blue Joe,7dGVZF2p1tPjNZMLqg5czs,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.522,0.264,2,-20.763,0,0.0507,0.896,0.61,0.115,0.647,109.623,audio_features,7dGVZF2p1tPjNZMLqg5czs,spotify:track:7dGVZF2p1tPjNZMLqg5czs,https://api.spotify.com/v1/tracks/7dGVZF2p1tPjNZMLqg5czs,https://api.spotify.com/v1/audio-analysis/7dGVZF2p1tPjNZMLqg5czs,284909,4,jazz
I Should Care,61WOzF8tGWlejUMdpRNkwS,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.333,0.00697,11,-30.717,0,0.0587,0.995,0.93,0.108,0.127,78.89,audio_features,61WOzF8tGWlejUMdpRNkwS,spotify:track:61WOzF8tGWlejUMdpRNkwS,https://api.spotify.com/v1/tracks/61WOzF8tGWlejUMdpRNkwS,https://api.spotify.com/v1/audio-analysis/61WOzF8tGWlejUMdpRNkwS,230240,4,jazz
My One And Only Love,4tlKqbLvmXPg5b5O9ybxle,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.404,0.0318,9,-25.612,0,0.0425,0.993,0.931,0.122,0.0941,128.709,audio_features,4tlKqbLvmXPg5b5O9ybxle,spotify:track:4tlKqbLvmXPg5b5O9ybxle,https://api.spotify.com/v1/tracks/4tlKqbLvmXPg5b5O9ybxle,https://api.spotify.com/v1/audio-analysis/4tlKqbLvmXPg5b5O9ybxle,348707,4,jazz
In a Sentimental Mood,5T4jaaKKKB5INpbdGNati2,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.396,0.0148,5,-30.914,1,0.0424,0.996,0.944,0.115,0.198,67.049,audio_features,5T4jaaKKKB5INpbdGNati2,spotify:track:5T4jaaKKKB5INpbdGNati2,https://api.spotify.com/v1/tracks/5T4jaaKKKB5INpbdGNati2,https://api.spotify.com/v1/audio-analysis/5T4jaaKKKB5INpbdGNati2,348780,4,jazz
'Round Midnight - Line In Toronto/1975,6nn02m0rRqP7Iz3Of5yQqK,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.384,0.0782,10,-26.606,0,0.0433,0.979,0.913,0.677,0.177,58.721,audio_features,6nn02m0rRqP7Iz3Of5yQqK,spotify:track:6nn02m0rRqP7Iz3Of5yQqK,https://api.spotify.com/v1/tracks/6nn02m0rRqP7Iz3Of5yQqK,https://api.spotify.com/v1/audio-analysis/6nn02m0rRqP7Iz3Of5yQqK,479467,4,jazz
Susie,1734xCl7EIWx08ojLrM23U,Paul Desmond Quartet,7DhtcH8dO2bHDqRyVt0lVc,0.451,0.186,5,-19.342,0,0.0477,0.715,0.000526,0.0837,0.56,169.98,audio_features,1734xCl7EIWx08ojLrM23U,spotify:track:1734xCl7EIWx08ojLrM23U,https://api.spotify.com/v1/tracks/1734xCl7EIWx08ojLrM23U,https://api.spotify.com/v1/audio-analysis/1734xCl7EIWx08ojLrM23U,230227,4,jazz
One Morning In May,3evGHDJ9QBC8ikH4nZzE5z,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.365,0.117,5,-22.887,1,0.0391,0.993,0.932,0.101,0.501,95.975,audio_features,3evGHDJ9QBC8ikH4nZzE5z,spotify:track:3evGHDJ9QBC8ikH4nZzE5z,https://api.spotify.com/v1/tracks/3evGHDJ9QBC8ikH4nZzE5z,https://api.spotify.com/v1/audio-analysis/3evGHDJ9QBC8ikH4nZzE5z,210693,1,jazz
Body and Soul,5PN9ErkXVXRv4htRvvXWpl,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.433,0.069,6,-24.472,1,0.0397,0.986,0.76,0.107,0.183,121.023,audio_features,5PN9ErkXVXRv4htRvvXWpl,spotify:track:5PN9ErkXVXRv4htRvvXWpl,https://api.spotify.com/v1/tracks/5PN9ErkXVXRv4htRvvXWpl,https://api.spotify.com/v1/audio-analysis/5PN9ErkXVXRv4htRvvXWpl,380051,3,jazz
Angel Eyes - Live In Toronto/1975,2VBfSbTN7ls2hXG5Y1yZjI,Jim Hall,5pMmqpG3HsoJ6EDDoXGXEr,0.459,0.223,9,-23.722,0,0.042,0.913,0.744,0.67,0.337,89.223,audio_features,2VBfSbTN7ls2hXG5Y1yZjI,spotify:track:2VBfSbTN7ls2hXG5Y1yZjI,https://api.spotify.com/v1/tracks/2VBfSbTN7ls2hXG5Y1yZjI,https://api.spotify.com/v1/audio-analysis/2VBfSbTN7ls2hXG5Y1yZjI,667107,4,jazz
El Condor Pasa,4x4kY2McqfMPWaTRjST1ID,Paul Desmond,68l2i6GeNtwQlhKS59u5bu,0.618,0.337,0,-14.128,1,0.0301,0.504,0.095,0.0832,0.577,120.645,audio_features,4x4kY2McqfMPWaTRjST1ID,spotify:track:4x4kY2McqfMPWaTRjST1ID,https://api.spotify.com/v1/tracks/4x4kY2McqfMPWaTRjST1ID,https://api.spotify.com/v1/audio-analysis/4x4kY2McqfMPWaTRjST1ID,183067,4,jazz
A Nightingale Sang In Berkeley Square,1xaTXPoDk4VOU9XhYX4KJM,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,audio_features,1xaTXPoDk4VOU9XhYX4KJM,spotify:track:1xaTXPoDk4VOU9XhYX4KJM,https://api.spotify.com/v1/tracks/1xaTXPoDk4VOU9XhYX4KJM,https://api.spotify.com/v1/audio-analysis/1xaTXPoDk4VOU9XhYX4KJM,419627,4,jazz
Moonlight In Vermont,6vUv75b49uBNR9H0zenin6,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.34,0.354,1,-10.931,1,0.0369,0.919,0.0744,0.223,0.344,117.878,audio_features,6vUv75b49uBNR9H0zenin6,spotify:track:6vUv75b49uBNR9H0zenin6,https://api.spotify.com/v1/tracks/6vUv75b49uBNR9H0zenin6,https://api.spotify.com/v1/audio-analysis/6vUv75b49uBNR9H0zenin6,147907,5,jazz
I Can't Believe That You're In Love With Me,16E8ixGkRe8jgOFRnV3sAb,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.494,0.135,3,-19.491,1,0.0555,0.966,0.00337,0.185,0.819,100.643,audio_features,16E8ixGkRe8jgOFRnV3sAb,spotify:track:16E8ixGkRe8jgOFRnV3sAb,https://api.spotify.com/v1/tracks/16E8ixGkRe8jgOFRnV3sAb,https://api.spotify.com/v1/audio-analysis/16E8ixGkRe8jgOFRnV3sAb,317147,4,jazz
Body And Soul,5B1XEvV3NaVPulBCafMGZg,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.493,0.123,1,-18.31,1,0.0449,0.995,0.953,0.105,0.444,66.934,audio_features,5B1XEvV3NaVPulBCafMGZg,spotify:track:5B1XEvV3NaVPulBCafMGZg,https://api.spotify.com/v1/tracks/5B1XEvV3NaVPulBCafMGZg,https://api.spotify.com/v1/audio-analysis/5B1XEvV3NaVPulBCafMGZg,195480,4,jazz
Misty,4YhDhdIh1YYVmNUvnYjoRy,Stan Getz,0FMucZsEnCxs5pqBjHjIc8,0.328,0.0421,6,-22.933,1,0.0426,0.993,0.525,0.0964,0.179,52.793,audio_features,4YhDhdIh1YYVmNUvnYjoRy,spotify:track:4YhDhdIh1YYVmNUvnYjoRy,https://api.spotify.com/v1/tracks/4YhDhdIh1YYVmNUvnYjoRy,https://api.spotify.com/v1/audio-analysis/4YhDhdIh1YYVmNUvnYjoRy,323227,4,jazz
Days Of Wine And Roses,521qezMfJ71NGibQanQvvN,Oscar Peterson Trio,0ldU0QJm31y0d6f57R1G2A,0.634,0.304,2,-14.276,0,0.036,0.578,0.0161,0.128,0.604,77.579,audio_features,521qezMfJ71NGibQanQvvN,spotify:track:521qezMfJ71NGibQanQvvN,https://api.spotify.com/v1/tracks/521qezMfJ71NGibQanQvvN,https://api.spotify.com/v1/audio-analysis/521qezMfJ71NGibQanQvvN,160133,4,jazz
Taking A Chance On Love,0j8bnD1EGeUPjHBnXPHibI,Vernon Duke,66wHlBv24mr1yH7F4aF6yk,0.51,0.304,7,-14.981,0,0.0534,0.963,0.934,0.112,0.66,110.987,audio_features,0j8bnD1EGeUPjHBnXPHibI,spotify:track:0j8bnD1EGeUPjHBnXPHibI,https://api.spotify.com/v1/tracks/0j8bnD1EGeUPjHBnXPHibI,https://api.spotify.com/v1/audio-analysis/0j8bnD1EGeUPjHBnXPHibI,284627,4,jazz
But Beautiful (Take Three),34GE5dLgkw88SGFYoLsVSx,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.4,0.00938,5,-24.248,1,0.0464,0.995,0.94,0.301,0.199,98.225,audio_features,34GE5dLgkw88SGFYoLsVSx,spotify:track:34GE5dLgkw88SGFYoLsVSx,https://api.spotify.com/v1/tracks/34GE5dLgkw88SGFYoLsVSx,https://api.spotify.com/v1/audio-analysis/34GE5dLgkw88SGFYoLsVSx,298000,4,jazz
Snowbound - Remastered,2Rk9vJAaU1FEGo28QvGaTY,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.456,0.537,1,-9.126,1,0.042,0.887,0.183,0.665,0.412,125.027,audio_features,2Rk9vJAaU1FEGo28QvGaTY,spotify:track:2Rk9vJAaU1FEGo28QvGaTY,https://api.spotify.com/v1/tracks/2Rk9vJAaU1FEGo28QvGaTY,https://api.spotify.com/v1/audio-analysis/2Rk9vJAaU1FEGo28QvGaTY,1130653,4,jazz
West Coast Blues,1xlNWhgv6MgVKvGK3ZXauZ,Wes Montgomery,03YhcM6fxypfwckPCQV8pQ,0.575,0.283,5,-13.333,0,0.0457,0.961,0.204,0.104,0.659,152.929,audio_features,1xlNWhgv6MgVKvGK3ZXauZ,spotify:track:1xlNWhgv6MgVKvGK3ZXauZ,https://api.spotify.com/v1/tracks/1xlNWhgv6MgVKvGK3ZXauZ,https://api.spotify.com/v1/audio-analysis/1xlNWhgv6MgVKvGK3ZXauZ,442400,3,jazz
Bolo Blues,0paLclaOTcSsiCnXVaCQnX,Jimmy Forrest,2AdOGwpXiwCctV1n9sJaub,0.513,0.199,1,-18.448,1,0.0412,0.832,0.806,0.0679,0.497,93.471,audio_features,0paLclaOTcSsiCnXVaCQnX,spotify:track:0paLclaOTcSsiCnXVaCQnX,https://api.spotify.com/v1/tracks/0paLclaOTcSsiCnXVaCQnX,https://api.spotify.com/v1/audio-analysis/0paLclaOTcSsiCnXVaCQnX,196133,4,jazz
Midtown Blues,5vD9Rn0dNz0Iam9jljGjGt,Lee Morgan,38C3okxv3fyyOIQUVPCdGX,0.63,0.337,0,-12.829,0,0.0688,0.795,0.239,0.125,0.47,84.194,audio_features,5vD9Rn0dNz0Iam9jljGjGt,spotify:track:5vD9Rn0dNz0Iam9jljGjGt,https://api.spotify.com/v1/tracks/5vD9Rn0dNz0Iam9jljGjGt,https://api.spotify.com/v1/audio-analysis/5vD9Rn0dNz0Iam9jljGjGt,729613,4,jazz
But Not For Me - Vocal Version,3pfbQmD5xGH9Tcc7GqGfSL,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,audio_features,3pfbQmD5xGH9Tcc7GqGfSL,spotify:track:3pfbQmD5xGH9Tcc7GqGfSL,https://api.spotify.com/v1/tracks/3pfbQmD5xGH9Tcc7GqGfSL,https://api.spotify.com/v1/audio-analysis/3pfbQmD5xGH9Tcc7GqGfSL,184467,4,jazz
Like Someone In Love - Vocal Version,7HqMu6Oa7jLQVDUuWiy6v2,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.468,0.0104,10,-28.365,1,0.041,0.941,0.00233,0.137,0.233,107.255,audio_features,7HqMu6Oa7jLQVDUuWiy6v2,spotify:track:7HqMu6Oa7jLQVDUuWiy6v2,https://api.spotify.com/v1/tracks/7HqMu6Oa7jLQVDUuWiy6v2,https://api.spotify.com/v1/audio-analysis/7HqMu6Oa7jLQVDUuWiy6v2,146040,4,jazz
I'm Thru with Love,2P6a9xKSuW3FCaB4zaNsUT,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.545,0.342,3,-11.396,1,0.0331,0.986,0.93,0.294,0.285,128.613,audio_features,2P6a9xKSuW3FCaB4zaNsUT,spotify:track:2P6a9xKSuW3FCaB4zaNsUT,https://api.spotify.com/v1/tracks/2P6a9xKSuW3FCaB4zaNsUT,https://api.spotify.com/v1/audio-analysis/2P6a9xKSuW3FCaB4zaNsUT,156560,4,jazz
Speak Low,7ovGdlP1wKhQDgyRfV6kmQ,Gerry Mulligan Quartet,6nLkWu5DSXItXcB6q2ISTO,0.463,0.107,5,-19.284,1,0.034,0.964,0.951,0.12,0.44,115.303,audio_features,7ovGdlP1wKhQDgyRfV6kmQ,spotify:track:7ovGdlP1wKhQDgyRfV6kmQ,https://api.spotify.com/v1/tracks/7ovGdlP1wKhQDgyRfV6kmQ,https://api.spotify.com/v1/audio-analysis/7ovGdlP1wKhQDgyRfV6kmQ,130772,4,jazz
Easy Living,3JKnr1nLxocKNQMpmpAhpt,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.307,0.0924,8,-17.118,1,0.0387,0.953,0.000114,0.194,0.217,174.91,audio_features,3JKnr1nLxocKNQMpmpAhpt,spotify:track:3JKnr1nLxocKNQMpmpAhpt,https://api.spotify.com/v1/tracks/3JKnr1nLxocKNQMpmpAhpt,https://api.spotify.com/v1/audio-analysis/3JKnr1nLxocKNQMpmpAhpt,203000,3,jazz
You And The Night And The Music,6XW2ye6BhEVoPhvmfjhPR2,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.293,0.0748,0,-15.753,1,0.0377,0.968,0.9,0.0971,0.139,68.479,audio_features,6XW2ye6BhEVoPhvmfjhPR2,spotify:track:6XW2ye6BhEVoPhvmfjhPR2,https://api.spotify.com/v1/tracks/6XW2ye6BhEVoPhvmfjhPR2,https://api.spotify.com/v1/audio-analysis/6XW2ye6BhEVoPhvmfjhPR2,247893,4,jazz
Little Willie Leaps,4lHGxBpKQx9tsN1ojQtzyX,Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,0.472,0.45,2,-10.092,0,0.0553,0.903,0.0213,0.249,0.907,104.428,audio_features,4lHGxBpKQx9tsN1ojQtzyX,spotify:track:4lHGxBpKQx9tsN1ojQtzyX,https://api.spotify.com/v1/tracks/4lHGxBpKQx9tsN1ojQtzyX,https://api.spotify.com/v1/audio-analysis/4lHGxBpKQx9tsN1ojQtzyX,173000,3,jazz
Blue Minor - Remastered,6xdHoeioMerdgJ5fNDDcYy,Sonny Clark,1Sc9ykJB728MAZab1Ocwy8,0.646,0.419,5,-9.571,0,0.0426,0.803,0.0239,0.365,0.609,80.278,audio_features,6xdHoeioMerdgJ5fNDDcYy,spotify:track:6xdHoeioMerdgJ5fNDDcYy,https://api.spotify.com/v1/tracks/6xdHoeioMerdgJ5fNDDcYy,https://api.spotify.com/v1/audio-analysis/6xdHoeioMerdgJ5fNDDcYy,617487,4,jazz
Spring is Sprung - Live,5wu1DsasPsytnajfuTwnnQ,Gerry Mulligan Quartet,6nLkWu5DSXItXcB6q2ISTO,0.516,0.259,0,-19.806,1,0.0464,0.65,0.000207,0.678,0.447,91.355,audio_features,5wu1DsasPsytnajfuTwnnQ,spotify:track:5wu1DsasPsytnajfuTwnnQ,https://api.spotify.com/v1/tracks/5wu1DsasPsytnajfuTwnnQ,https://api.spotify.com/v1/audio-analysis/5wu1DsasPsytnajfuTwnnQ,464373,4,jazz
Candy,0yY78nwNEr9mXkt1rAz8jl,Chet Baker,3rxeQlsv0Sc2nyYaZ5W71T,0.563,0.142,3,-18.977,1,0.0498,0.857,0.237,0.132,0.351,122.598,audio_features,0yY78nwNEr9mXkt1rAz8jl,spotify:track:0yY78nwNEr9mXkt1rAz8jl,https://api.spotify.com/v1/tracks/0yY78nwNEr9mXkt1rAz8jl,https://api.spotify.com/v1/audio-analysis/0yY78nwNEr9mXkt1rAz8jl,341333,4,jazz
Beat's Up,7CKqUKDjoOKqMq2fxxVDHB,Tommy Flanagan,6dUZplQfg5blo0h9HiJ94d,0.599,0.442,0,-13.609,0,0.0426,0.598,0.907,0.14,0.685,105.548,audio_features,7CKqUKDjoOKqMq2fxxVDHB,spotify:track:7CKqUKDjoOKqMq2fxxVDHB,https://api.spotify.com/v1/tracks/7CKqUKDjoOKqMq2fxxVDHB,https://api.spotify.com/v1/audio-analysis/7CKqUKDjoOKqMq2fxxVDHB,262307,4,jazz
ファイヴ・スポット・アフター・ダーク,4P1TebwKnny3sDFsdieibP,Curtis Fuller Quintet,34508dX6EdFdskeHYJdnF1,0.449,0.114,11,-20.182,0,0.0455,0.932,0.346,0.0883,0.636,171.002,audio_features,4P1TebwKnny3sDFsdieibP,spotify:track:4P1TebwKnny3sDFsdieibP,https://api.spotify.com/v1/tracks/4P1TebwKnny3sDFsdieibP,https://api.spotify.com/v1/audio-analysis/4P1TebwKnny3sDFsdieibP,320493,4,jazz
Strode Rode - Rudy Van Gelder Remaster,6uNKQXU6kORLoRwO4BIMeh,Sonny Rollins,1VEzN9lxvG6KPR3QQGsebR,0.461,0.567,5,-8.229,0,0.0355,0.703,0.0178,0.151,0.891,131.54,audio_features,6uNKQXU6kORLoRwO4BIMeh,spotify:track:6uNKQXU6kORLoRwO4BIMeh,https://api.spotify.com/v1/tracks/6uNKQXU6kORLoRwO4BIMeh,https://api.spotify.com/v1/audio-analysis/6uNKQXU6kORLoRwO4BIMeh,313160,4,jazz
