Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
I Gotta Right To Sing The Blues,2bLGZcEMRliE362e0xrgDd,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.451,0.241,10,-11.665,1,0.0531,0.839,0.00175,0.418,0.322,111.345,audio_features,2bLGZcEMRliE362e0xrgDd,spotify:track:2bLGZcEMRliE362e0xrgDd,https://api.spotify.com/v1/tracks/2bLGZcEMRliE362e0xrgDd,https://api.spotify.com/v1/audio-analysis/2bLGZcEMRliE362e0xrgDd,233387,3,blues
Lazy River,7HocYddFBotYjDauHfe2D0,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.587,0.392,7,-7.711,1,0.0419,0.772,1.07e-05,0.41,0.413,89.695,audio_features,7HocYddFBotYjDauHfe2D0,spotify:track:7HocYddFBotYjDauHfe2D0,https://api.spotify.com/v1/tracks/7HocYddFBotYjDauHfe2D0,https://api.spotify.com/v1/audio-analysis/7HocYddFBotYjDauHfe2D0,229200,4,blues
"Hello, Dolly!",7v4MjQg1vFjNvQIX8M9jZ8,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.563,0.408,0,-9.903,1,0.0473,0.776,1.05e-06,0.0975,0.614,156.107,audio_features,7v4MjQg1vFjNvQIX8M9jZ8,spotify:track:7v4MjQg1vFjNvQIX8M9jZ8,https://api.spotify.com/v1/tracks/7v4MjQg1vFjNvQIX8M9jZ8,https://api.spotify.com/v1/audio-analysis/7v4MjQg1vFjNvQIX8M9jZ8,144027,4,blues
Moon River,2p6bE1Wl9ABBtvdMJLREIz,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.429,0.146,0,-11.75,1,0.033,0.89,0.0282,0.187,0.238,86.2,audio_features,2p6bE1Wl9ABBtvdMJLREIz,spotify:track:2p6bE1Wl9ABBtvdMJLREIz,https://api.spotify.com/v1/tracks/2p6bE1Wl9ABBtvdMJLREIz,https://api.spotify.com/v1/audio-analysis/2p6bE1Wl9ABBtvdMJLREIz,176840,4,blues
You Rascal You,5qFY855XYrHGgzBvZG3HMT,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.512,0.629,8,-8.04,1,0.121,0.668,2.37e-06,0.0982,0.848,100.815,audio_features,5qFY855XYrHGgzBvZG3HMT,spotify:track:5qFY855XYrHGgzBvZG3HMT,https://api.spotify.com/v1/tracks/5qFY855XYrHGgzBvZG3HMT,https://api.spotify.com/v1/audio-analysis/5qFY855XYrHGgzBvZG3HMT,197160,4,blues
Makin' Whoopee,6QL2XCwQ73HEaZtWs9yRja,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.625,0.204,5,-15.361,0,0.0877,0.666,0.0,0.143,0.396,73.963,audio_features,6QL2XCwQ73HEaZtWs9yRja,spotify:track:6QL2XCwQ73HEaZtWs9yRja,https://api.spotify.com/v1/tracks/6QL2XCwQ73HEaZtWs9yRja,https://api.spotify.com/v1/audio-analysis/6QL2XCwQ73HEaZtWs9yRja,235773,4,blues
C'est si bon,2be3ONyjBEJIG9H5qIh5U1,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.605,0.311,0,-7.233,0,0.119,0.822,5.79e-05,0.251,0.418,113.468,audio_features,2be3ONyjBEJIG9H5qIh5U1,spotify:track:2be3ONyjBEJIG9H5qIh5U1,https://api.spotify.com/v1/tracks/2be3ONyjBEJIG9H5qIh5U1,https://api.spotify.com/v1/audio-analysis/2be3ONyjBEJIG9H5qIh5U1,182507,4,blues
Georgia On My Mind,70ImGwuLvtwSTqRc00w2xl,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.534,0.441,5,-5.242,1,0.0383,0.776,5.35e-05,0.237,0.563,101.911,audio_features,70ImGwuLvtwSTqRc00w2xl,spotify:track:70ImGwuLvtwSTqRc00w2xl,https://api.spotify.com/v1/tracks/70ImGwuLvtwSTqRc00w2xl,https://api.spotify.com/v1/audio-analysis/70ImGwuLvtwSTqRc00w2xl,202347,4,blues
The Gypsy,0RwDYVRIlNqQChI5JLOKPc,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.511,0.32,8,-10.868,1,0.0502,0.717,1.52e-05,0.26,0.539,85.278,audio_features,0RwDYVRIlNqQChI5JLOKPc,spotify:track:0RwDYVRIlNqQChI5JLOKPc,https://api.spotify.com/v1/tracks/0RwDYVRIlNqQChI5JLOKPc,https://api.spotify.com/v1/audio-analysis/0RwDYVRIlNqQChI5JLOKPc,198187,4,blues
Stars Fell On Alabama,2S5M9j2hHIhTVDzvEB5YOr,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0.387,0.125,9,-13.275,0,0.0367,0.953,0.0,0.13,0.166,139.323,audio_features,2S5M9j2hHIhTVDzvEB5YOr,spotify:track:2S5M9j2hHIhTVDzvEB5YOr,https://api.spotify.com/v1/tracks/2S5M9j2hHIhTVDzvEB5YOr,https://api.spotify.com/v1/audio-analysis/2S5M9j2hHIhTVDzvEB5YOr,211040,4,blues
Body And Soul,7wdp3ssgEvPLXTTkXZtczl,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.367,0.221,1,-13.923,1,0.0424,0.779,0.0,0.0508,0.291,74.825,audio_features,7wdp3ssgEvPLXTTkXZtczl,spotify:track:7wdp3ssgEvPLXTTkXZtczl,https://api.spotify.com/v1/tracks/7wdp3ssgEvPLXTTkXZtczl,https://api.spotify.com/v1/audio-analysis/7wdp3ssgEvPLXTTkXZtczl,281933,4,blues
I Only Have Eyes For You,5N0IUVuDx6yxHuFyKJKXzU,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.484,0.137,10,-17.354,1,0.0435,0.476,0.0,0.112,0.428,113.784,audio_features,5N0IUVuDx6yxHuFyKJKXzU,spotify:track:5N0IUVuDx6yxHuFyKJKXzU,https://api.spotify.com/v1/tracks/5N0IUVuDx6yxHuFyKJKXzU,https://api.spotify.com/v1/audio-analysis/5N0IUVuDx6yxHuFyKJKXzU,252133,4,blues
Swing That Music,2GEZFIPeTOnrOXk4Xg8TAA,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.562,0.687,5,-6.771,1,0.073,0.928,0.347,0.481,0.715,160.229,audio_features,2GEZFIPeTOnrOXk4Xg8TAA,spotify:track:2GEZFIPeTOnrOXk4Xg8TAA,https://api.spotify.com/v1/tracks/2GEZFIPeTOnrOXk4Xg8TAA,https://api.spotify.com/v1/audio-analysis/2GEZFIPeTOnrOXk4Xg8TAA,168413,4,blues
East Of The Sun (West Of The Moon),6DQeXdCFp9fJdlMY9qExDM,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.394,0.253,7,-10.54,0,0.0362,0.514,0.000314,0.248,0.319,99.59,audio_features,6DQeXdCFp9fJdlMY9qExDM,spotify:track:6DQeXdCFp9fJdlMY9qExDM,https://api.spotify.com/v1/tracks/6DQeXdCFp9fJdlMY9qExDM,https://api.spotify.com/v1/audio-analysis/6DQeXdCFp9fJdlMY9qExDM,196160,3,blues
"It's Been A Long, Long Time",1libiVD1wqJguPltqBls8n,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.576,0.433,5,-8.1,1,0.0655,0.749,0.0,0.106,0.736,95.967,audio_features,1libiVD1wqJguPltqBls8n,spotify:track:1libiVD1wqJguPltqBls8n,https://api.spotify.com/v1/tracks/1libiVD1wqJguPltqBls8n,https://api.spotify.com/v1/audio-analysis/1libiVD1wqJguPltqBls8n,138560,4,blues
Blues In The Night,2txKb98LfeDhI2aO6xwWht,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.47,0.257,10,-12.814,1,0.0662,0.772,0.0,0.233,0.466,69.934,audio_features,2txKb98LfeDhI2aO6xwWht,spotify:track:2txKb98LfeDhI2aO6xwWht,https://api.spotify.com/v1/tracks/2txKb98LfeDhI2aO6xwWht,https://api.spotify.com/v1/audio-analysis/2txKb98LfeDhI2aO6xwWht,310947,4,blues
Mack The Knife - Live At The Hollywood Bowl/1956/Edit,6CVmlfUjT2RhmdMzHFFSyn,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.596,0.473,7,-11.685,1,0.21,0.462,0.0,0.941,0.628,89.035,audio_features,6CVmlfUjT2RhmdMzHFFSyn,spotify:track:6CVmlfUjT2RhmdMzHFFSyn,https://api.spotify.com/v1/tracks/6CVmlfUjT2RhmdMzHFFSyn,https://api.spotify.com/v1/audio-analysis/6CVmlfUjT2RhmdMzHFFSyn,233253,4,blues
I'm In The Mood For Love - Single Version,5bu6g4rbdXqWZZ7xARfYbn,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.646,0.181,3,-10.647,1,0.0673,0.986,0.174,0.145,0.35,118.794,audio_features,5bu6g4rbdXqWZZ7xARfYbn,spotify:track:5bu6g4rbdXqWZZ7xARfYbn,https://api.spotify.com/v1/tracks/5bu6g4rbdXqWZZ7xARfYbn,https://api.spotify.com/v1/audio-analysis/5bu6g4rbdXqWZZ7xARfYbn,187667,4,blues
You're The Top,70tTQKtO4S02ihH6geZXD6,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.484,0.494,3,-8.706,1,0.103,0.594,0.0,0.149,0.747,147.288,audio_features,70tTQKtO4S02ihH6geZXD6,spotify:track:70tTQKtO4S02ihH6geZXD6,https://api.spotify.com/v1/tracks/70tTQKtO4S02ihH6geZXD6,https://api.spotify.com/v1/audio-analysis/70tTQKtO4S02ihH6geZXD6,150693,4,blues
Your Cheatin' Heart,07N2RNI5RcbaOHOmJyO9cZ,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.666,0.316,1,-8.293,1,0.0385,0.69,0.0,0.185,0.592,108.971,audio_features,07N2RNI5RcbaOHOmJyO9cZ,spotify:track:07N2RNI5RcbaOHOmJyO9cZ,https://api.spotify.com/v1/tracks/07N2RNI5RcbaOHOmJyO9cZ,https://api.spotify.com/v1/audio-analysis/07N2RNI5RcbaOHOmJyO9cZ,162480,4,blues
What A Wonderful World,1OWLwATfYmWxllFvtDcONn,Louis Armstrong,19eLuQmk9aCobbVDHc6eek,0.208,0.287,5,-13.3,1,0.037,0.864,0.000123,0.125,0.212,76.662,audio_features,1OWLwATfYmWxllFvtDcONn,spotify:track:1OWLwATfYmWxllFvtDcONn,https://api.spotify.com/v1/tracks/1OWLwATfYmWxllFvtDcONn,https://api.spotify.com/v1/audio-analysis/1OWLwATfYmWxllFvtDcONn,138040,4,blues
(Nothing's Too Good) For My Baby - Remastered,0SMI50u0VTkxLpjRcXbzpA,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.755,0.394,3,-7.438,1,0.126,0.691,0.0,0.0524,0.803,107.751,audio_features,0SMI50u0VTkxLpjRcXbzpA,spotify:track:0SMI50u0VTkxLpjRcXbzpA,https://api.spotify.com/v1/tracks/0SMI50u0VTkxLpjRcXbzpA,https://api.spotify.com/v1/audio-analysis/0SMI50u0VTkxLpjRcXbzpA,158240,4,blues
"Hey, Boy! Hey, Girl! - Remastered",2NZmKBxcFaVJIHb7lHdH7v,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.757,0.338,8,-16.34,1,0.113,0.331,0.0,0.158,0.899,110.1,audio_features,2NZmKBxcFaVJIHb7lHdH7v,spotify:track:2NZmKBxcFaVJIHb7lHdH7v,https://api.spotify.com/v1/tracks/2NZmKBxcFaVJIHb7lHdH7v,https://api.spotify.com/v1/audio-analysis/2NZmKBxcFaVJIHb7lHdH7v,161240,4,blues
5 Months 2 Weeks 2 Days,0QkQbEVIi3JwMlUMsIyauk,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.722,0.486,5,-12.424,1,0.106,0.706,7.5e-06,0.0318,0.884,97.986,audio_features,0QkQbEVIi3JwMlUMsIyauk,spotify:track:0QkQbEVIi3JwMlUMsIyauk,https://api.spotify.com/v1/tracks/0QkQbEVIi3JwMlUMsIyauk,https://api.spotify.com/v1/audio-analysis/0QkQbEVIi3JwMlUMsIyauk,129960,4,blues
I've Got The World On A String - Remastered,50AZ29zcLmWQcGB9kYL1i6,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.592,0.362,0,-12.046,1,0.231,0.567,0.0,0.176,0.701,104.35,audio_features,50AZ29zcLmWQcGB9kYL1i6,spotify:track:50AZ29zcLmWQcGB9kYL1i6,https://api.spotify.com/v1/tracks/50AZ29zcLmWQcGB9kYL1i6,https://api.spotify.com/v1/audio-analysis/50AZ29zcLmWQcGB9kYL1i6,146733,4,blues
When You're Smiling/The Sheik Of Araby - Remastered,2WIRY7DKGxrf5lCiCYwTEJ,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.627,0.597,3,-11.822,1,0.0766,0.42,0.0,0.0591,0.867,117.655,audio_features,2WIRY7DKGxrf5lCiCYwTEJ,spotify:track:2WIRY7DKGxrf5lCiCYwTEJ,https://api.spotify.com/v1/tracks/2WIRY7DKGxrf5lCiCYwTEJ,https://api.spotify.com/v1/audio-analysis/2WIRY7DKGxrf5lCiCYwTEJ,238093,4,blues
"Angelina/Zooma Zooma - Medley/Live At The Casbar Theater, Las Vegas/1958/1991 Remaster",7xDd7jgz9ItbdgKTVDRi0f,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.558,0.58,1,-10.671,1,0.462,0.822,2.13e-06,0.327,0.902,130.938,audio_features,7xDd7jgz9ItbdgKTVDRi0f,spotify:track:7xDd7jgz9ItbdgKTVDRi0f,https://api.spotify.com/v1/tracks/7xDd7jgz9ItbdgKTVDRi0f,https://api.spotify.com/v1/audio-analysis/7xDd7jgz9ItbdgKTVDRi0f,256867,4,blues
Pennies From Heaven - Remastered,4YFczV2yFMNhIuRFiGVdtZ,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.534,0.471,8,-9.571,1,0.19,0.608,0.0,0.0637,0.89,185.398,audio_features,4YFczV2yFMNhIuRFiGVdtZ,spotify:track:4YFczV2yFMNhIuRFiGVdtZ,https://api.spotify.com/v1/tracks/4YFczV2yFMNhIuRFiGVdtZ,https://api.spotify.com/v1/audio-analysis/4YFczV2yFMNhIuRFiGVdtZ,140560,4,blues
"Chop Suey, Chow Mein",2Lgu18XdecIs9fLzFXy19t,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.577,0.409,0,-7.899,0,0.132,0.801,0.0,0.145,0.687,144.058,audio_features,2Lgu18XdecIs9fLzFXy19t,spotify:track:2Lgu18XdecIs9fLzFXy19t,https://api.spotify.com/v1/tracks/2Lgu18XdecIs9fLzFXy19t,https://api.spotify.com/v1/audio-analysis/2Lgu18XdecIs9fLzFXy19t,159573,4,blues
Oooh-Dahdily-Dah,0BdkXcZUv8xgin2J8yNLe5,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.484,0.812,7,-4.291,1,0.195,0.765,1.39e-05,0.273,0.939,208.844,audio_features,0BdkXcZUv8xgin2J8yNLe5,spotify:track:0BdkXcZUv8xgin2J8yNLe5,https://api.spotify.com/v1/tracks/0BdkXcZUv8xgin2J8yNLe5,https://api.spotify.com/v1/audio-analysis/0BdkXcZUv8xgin2J8yNLe5,139160,4,blues
"Sing, Sing, Sing (With A Swing) - Remastered",24kpRvSMsSoBwBlvsxrbfM,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.765,0.352,2,-14.57,0,0.092,0.394,0.0182,0.072,0.435,107.617,audio_features,24kpRvSMsSoBwBlvsxrbfM,spotify:track:24kpRvSMsSoBwBlvsxrbfM,https://api.spotify.com/v1/tracks/24kpRvSMsSoBwBlvsxrbfM,https://api.spotify.com/v1/audio-analysis/24kpRvSMsSoBwBlvsxrbfM,248573,4,blues
Embraceable You/I Got It Bad and That Ain't Good (Medley) - Live,3EQGtKKIk2utGnnGlwAjM8,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.583,0.269,10,-14.88,1,0.0849,0.518,0.0,0.938,0.555,95.773,audio_features,3EQGtKKIk2utGnnGlwAjM8,spotify:track:3EQGtKKIk2utGnnGlwAjM8,https://api.spotify.com/v1/tracks/3EQGtKKIk2utGnnGlwAjM8,https://api.spotify.com/v1/audio-analysis/3EQGtKKIk2utGnnGlwAjM8,171573,4,blues
The Song Is You - Remastered,3MzAlUZJuZAlUMl1NBE8co,Keely Smith,0vQqxnQk1G32RtjSAFq3z1,0.471,0.395,11,-9.299,0,0.0389,0.793,0.0,0.142,0.345,76.95,audio_features,3MzAlUZJuZAlUMl1NBE8co,spotify:track:3MzAlUZJuZAlUMl1NBE8co,https://api.spotify.com/v1/tracks/3MzAlUZJuZAlUMl1NBE8co,https://api.spotify.com/v1/audio-analysis/3MzAlUZJuZAlUMl1NBE8co,193907,4,blues
Should I/I Can't Believe That You're in Love With Me - Live,1p4AqlBj1wLLudtUACUlMq,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.611,0.702,7,-11.645,0,0.29,0.291,0.0,0.897,0.722,91.381,audio_features,1p4AqlBj1wLLudtUACUlMq,spotify:track:1p4AqlBj1wLLudtUACUlMq,https://api.spotify.com/v1/tracks/1p4AqlBj1wLLudtUACUlMq,https://api.spotify.com/v1/audio-analysis/1p4AqlBj1wLLudtUACUlMq,353408,4,blues
The White Cliffs Of Dover - Live,6EoQq3pwPYodXNNUDnCydx,Louis Prima,52lBOxCxbJg0ttXEW9CQpW,0.544,0.768,1,-10.76,1,0.253,0.394,3.79e-06,0.912,0.796,87.833,audio_features,6EoQq3pwPYodXNNUDnCydx,spotify:track:6EoQq3pwPYodXNNUDnCydx,https://api.spotify.com/v1/tracks/6EoQq3pwPYodXNNUDnCydx,https://api.spotify.com/v1/audio-analysis/6EoQq3pwPYodXNNUDnCydx,279893,4,blues
You Are My Love,56TqQNDtXgEX9HspKAZhQ3,Keely Smith,0vQqxnQk1G32RtjSAFq3z1,0.283,0.282,7,-10.883,0,0.0274,0.707,0.0,0.258,0.338,84.76,audio_features,56TqQNDtXgEX9HspKAZhQ3,spotify:track:56TqQNDtXgEX9HspKAZhQ3,https://api.spotify.com/v1/tracks/56TqQNDtXgEX9HspKAZhQ3,https://api.spotify.com/v1/audio-analysis/56TqQNDtXgEX9HspKAZhQ3,141067,4,blues
Spanish Harlem,3UCmuRdeTriWgOZMEJsfqZ,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,0.608,0.594,2,-11.86,1,0.0435,0.32,4.75e-05,0.129,0.789,125.166,audio_features,3UCmuRdeTriWgOZMEJsfqZ,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/tracks/3UCmuRdeTriWgOZMEJsfqZ,https://api.spotify.com/v1/audio-analysis/3UCmuRdeTriWgOZMEJsfqZ,174293,4,blues
Stand by Me,7jmHyHMEqm9MJWiMAneF05,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,0.632,0.232,9,-12.326,1,0.0318,0.428,4.95e-06,0.215,0.673,119.136,audio_features,7jmHyHMEqm9MJWiMAneF05,spotify:track:7jmHyHMEqm9MJWiMAneF05,https://api.spotify.com/v1/tracks/7jmHyHMEqm9MJWiMAneF05,https://api.spotify.com/v1/audio-analysis/7jmHyHMEqm9MJWiMAneF05,175493,4,blues
Fast Car,2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4,blues
Give Me One Reason,4vDBJeeQCbhP9FaPPMsYkY,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,audio_features,4vDBJeeQCbhP9FaPPMsYkY,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,https://api.spotify.com/v1/audio-analysis/4vDBJeeQCbhP9FaPPMsYkY,268333,4,blues
Talkin' Bout a Revolution,0YMFcrMtBowDdD5bPz0cgy,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,audio_features,0YMFcrMtBowDdD5bPz0cgy,spotify:track:0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/tracks/0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/audio-analysis/0YMFcrMtBowDdD5bPz0cgy,161600,4,blues
The Promise,2HO2bnoMrpnZUbUqiilLHi,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.496,0.0975,1,-17.234,1,0.0318,0.703,0.000714,0.0951,0.36,141.397,audio_features,2HO2bnoMrpnZUbUqiilLHi,spotify:track:2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/tracks/2HO2bnoMrpnZUbUqiilLHi,https://api.spotify.com/v1/audio-analysis/2HO2bnoMrpnZUbUqiilLHi,327867,4,blues
Mountains O' Things,45GTwVJoDDLGEAYkB5NOrT,Tracy Chapman,7oPgCQqMMXEXrNau5vxYZP,0.849,0.384,9,-14.519,0,0.075,0.391,0.0,0.17,0.75,93.801,audio_features,45GTwVJoDDLGEAYkB5NOrT,spotify:track:45GTwVJoDDLGEAYkB5NOrT,https://api.spotify.com/v1/tracks/45GTwVJoDDLGEAYkB5NOrT,https://api.spotify.com/v1/audio-analysis/45GTwVJoDDLGEAYkB5NOrT,279427,4,blues
Winter Weather - Mono Recording,2jdS8TnwFHOR7ieCWaaKcX,Peggy Lee,602DnpaSXJB4b9DZrvxbDc,0.733,0.431,8,-10.187,1,0.053,0.911,0.0151,0.292,0.893,153.962,audio_features,2jdS8TnwFHOR7ieCWaaKcX,spotify:track:2jdS8TnwFHOR7ieCWaaKcX,https://api.spotify.com/v1/tracks/2jdS8TnwFHOR7ieCWaaKcX,https://api.spotify.com/v1/audio-analysis/2jdS8TnwFHOR7ieCWaaKcX,180427,4,blues
Ain't No Sunshine,1k1Bqnv2R0uJXQN4u6LKYt,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4,blues
Lean on Me,5zCJvrT3C7cIfHsR5iG95l,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.614,0.235,0,-11.8,1,0.0537,0.813,5.68e-06,0.161,0.413,75.178,audio_features,5zCJvrT3C7cIfHsR5iG95l,spotify:track:5zCJvrT3C7cIfHsR5iG95l,https://api.spotify.com/v1/tracks/5zCJvrT3C7cIfHsR5iG95l,https://api.spotify.com/v1/audio-analysis/5zCJvrT3C7cIfHsR5iG95l,257533,4,blues
Use Me,2WVz9Mtp3E8HCblGiu3nCv,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.748,0.638,11,-12.028,0,0.0537,0.0474,0.0014,0.0751,0.961,154.709,audio_features,2WVz9Mtp3E8HCblGiu3nCv,spotify:track:2WVz9Mtp3E8HCblGiu3nCv,https://api.spotify.com/v1/tracks/2WVz9Mtp3E8HCblGiu3nCv,https://api.spotify.com/v1/audio-analysis/2WVz9Mtp3E8HCblGiu3nCv,228507,4,blues
Grandma's Hands,1qfDfZAvrkSAFrAR2FTQDv,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.731,0.312,4,-14.939,0,0.0878,0.593,1.69e-06,0.111,0.578,82.366,audio_features,1qfDfZAvrkSAFrAR2FTQDv,spotify:track:1qfDfZAvrkSAFrAR2FTQDv,https://api.spotify.com/v1/tracks/1qfDfZAvrkSAFrAR2FTQDv,https://api.spotify.com/v1/audio-analysis/1qfDfZAvrkSAFrAR2FTQDv,121080,4,blues
Who Is He (And What Is He to You?),3I19IPkdJTjPhDXIBDW4SR,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.912,0.317,6,-12.719,0,0.0378,0.106,0.000234,0.0723,0.945,99.345,audio_features,3I19IPkdJTjPhDXIBDW4SR,spotify:track:3I19IPkdJTjPhDXIBDW4SR,https://api.spotify.com/v1/tracks/3I19IPkdJTjPhDXIBDW4SR,https://api.spotify.com/v1/audio-analysis/3I19IPkdJTjPhDXIBDW4SR,194040,4,blues
Let's Stay Together,7kWhdmRYv8CqbWNqfojqVd,Al Green,3dkbV4qihUeMsqN4vBGg93,0.746,0.273,5,-16.63,1,0.0573,0.606,0.0168,0.0526,0.502,101.952,audio_features,7kWhdmRYv8CqbWNqfojqVd,spotify:track:7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/tracks/7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/audio-analysis/7kWhdmRYv8CqbWNqfojqVd,199400,4,blues
How Can You Mend a Broken Heart,0xh1nbm202VvLOlpp7JjPA,Al Green,3dkbV4qihUeMsqN4vBGg93,0.457,0.298,4,-12.059,1,0.0481,0.517,2.39e-05,0.0677,0.363,146.883,audio_features,0xh1nbm202VvLOlpp7JjPA,spotify:track:0xh1nbm202VvLOlpp7JjPA,https://api.spotify.com/v1/tracks/0xh1nbm202VvLOlpp7JjPA,https://api.spotify.com/v1/audio-analysis/0xh1nbm202VvLOlpp7JjPA,383493,3,blues
Love and Happiness,2N5x1dQUiWbgHBGDz9P6lr,Al Green,3dkbV4qihUeMsqN4vBGg93,0.822,0.412,8,-13.053,0,0.261,0.179,0.000192,0.0905,0.736,99.174,audio_features,2N5x1dQUiWbgHBGDz9P6lr,spotify:track:2N5x1dQUiWbgHBGDz9P6lr,https://api.spotify.com/v1/tracks/2N5x1dQUiWbgHBGDz9P6lr,https://api.spotify.com/v1/audio-analysis/2N5x1dQUiWbgHBGDz9P6lr,307067,4,blues
Take Me To The River,7a7drPRRR0mY7kOJDvDWjq,Al Green,3dkbV4qihUeMsqN4vBGg93,0.788,0.411,9,-11.17,1,0.0432,0.229,9.04e-05,0.138,0.934,119.102,audio_features,7a7drPRRR0mY7kOJDvDWjq,spotify:track:7a7drPRRR0mY7kOJDvDWjq,https://api.spotify.com/v1/tracks/7a7drPRRR0mY7kOJDvDWjq,https://api.spotify.com/v1/audio-analysis/7a7drPRRR0mY7kOJDvDWjq,225373,4,blues
Undecided,5O0LrxSmN8dQkrwwBVanDJ,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0.691,0.363,4,-7.564,1,0.172,0.852,0.0,0.117,0.962,98.995,audio_features,5O0LrxSmN8dQkrwwBVanDJ,spotify:track:5O0LrxSmN8dQkrwwBVanDJ,https://api.spotify.com/v1/tracks/5O0LrxSmN8dQkrwwBVanDJ,https://api.spotify.com/v1/audio-analysis/5O0LrxSmN8dQkrwwBVanDJ,200253,4,blues
You'll Have To Swing It (Mr. Paganini),4uueJbXZfTjlPGpvtBxLSU,Ella Fitzgerald,5V0MlUE1Bft0mbLlND7FJz,0.752,0.206,5,-11.704,1,0.103,0.901,0.0,0.128,0.692,118.373,audio_features,4uueJbXZfTjlPGpvtBxLSU,spotify:track:4uueJbXZfTjlPGpvtBxLSU,https://api.spotify.com/v1/tracks/4uueJbXZfTjlPGpvtBxLSU,https://api.spotify.com/v1/audio-analysis/4uueJbXZfTjlPGpvtBxLSU,175187,4,blues
