danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.507,0.493,0,-8.786,1,0.0327,0.453,0.0,0.241,0.467,127.671,213267,4
0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600,4
0.544,0.4,2,-12.504,1,0.0439,0.526,0.0378,0.0716,0.264,76.982,391400,4
0.606,0.501,5,-10.964,0,0.0335,0.405,0.0539,0.0945,0.82,86.057,263800,4
0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,246933,4
0.573,0.806,0,-10.978,1,0.0356,0.151,0.0116,0.405,0.934,186.328,237507,4
0.547,0.852,7,-9.619,1,0.0403,0.0676,0.0,0.0688,0.732,143.745,359733,4
0.856,0.735,9,-7.643,0,0.0352,0.144,0.41,0.0851,0.747,120.474,248413,4
0.622,0.845,1,-5.984,1,0.0324,0.117,0.0,0.0984,0.718,132.747,211467,4
0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,164813,4
0.451,0.572,9,-11.244,0,0.036,0.0171,0.0555,0.447,0.658,117.223,347960,4
0.339,0.58,7,-8.702,1,0.0485,0.178,0.711,0.0699,0.157,119.183,331573,4
0.502,0.72,4,-10.627,1,0.0357,0.0842,7.28e-05,0.312,0.827,131.985,251827,4
0.575,0.696,0,-10.01,1,0.12,0.179,0.00114,0.315,0.646,86.304,250200,4
0.463,0.542,4,-13.882,0,0.039,0.172,0.0225,0.175,0.738,134.177,274680,4
0.801,0.723,10,-4.985,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,4
0.519,0.337,2,-15.215,1,0.0333,0.887,0.0113,0.13,0.523,87.926,196133,4
0.722,0.518,9,-10.78,1,0.0296,0.593,0.00453,0.0854,0.753,116.289,246667,4
0.617,0.335,9,-15.914,0,0.0301,0.366,0.0,0.115,0.655,113.226,412040,4
0.588,0.641,5,-12.205,1,0.0312,0.0841,0.000663,0.303,0.548,119.374,337933,4
0.644,0.623,11,-13.862,0,0.059,0.389,0.0202,0.0617,0.676,126.553,306974,4
0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,235560,4
0.655,0.972,7,-3.502,1,0.0362,0.257,0.297,0.165,0.973,135.922,217093,4
0.461,0.936,4,-6.866,1,0.109,0.435,9.13e-05,0.124,0.804,172.404,252467,4
0.498,0.515,11,-11.985,0,0.0395,0.0936,0.0,0.1,0.616,127.761,187893,4
0.664,0.521,2,-13.251,1,0.031,0.0935,0.000493,0.0502,0.746,86.142,209733,4
0.855,0.803,4,-5.849,0,0.0316,0.342,0.00732,0.0841,0.962,114.867,271200,4
0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,259907,4
0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627,4
0.546,0.813,4,-10.143,0,0.0356,0.196,0.00502,0.0486,0.427,128.131,229333,4
0.539,0.612,0,-12.671,1,0.0351,0.167,8.67e-05,0.102,0.967,146.762,168200,4
0.62,0.398,2,-15.676,1,0.0303,0.556,6.91e-06,0.273,0.677,106.265,166600,4
0.484,0.508,0,-9.308,1,0.0364,0.376,0.000791,0.0961,0.554,151.867,200173,4
0.608,0.583,4,-9.727,0,0.0235,0.188,0.0,0.129,0.714,82.227,223333,4
0.649,0.898,2,-6.018,0,0.0428,0.207,0.0103,0.193,0.797,111.151,191560,4
0.475,0.823,7,-11.994,1,0.029,0.00333,0.00839,0.311,0.881,138.981,237800,4
0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453,4
0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147,4
0.72,0.716,9,-8.773,1,0.0723,0.226,0.00335,0.0932,0.953,144.376,274893,4
0.586,0.86,1,-6.752,1,0.0584,0.0372,0.00109,0.1,0.943,132.865,224933,4
0.53,0.516,0,-12.378,1,0.0793,0.41,0.00182,0.0532,0.738,103.922,178240,4
0.627,0.574,7,-11.017,1,0.136,0.0778,0.222,0.117,0.896,150.452,410000,4
0.403,0.658,9,-10.285,1,0.118,0.772,3.96e-06,0.166,0.512,75.488,412760,4
0.721,0.69,11,-10.533,0,0.0339,0.189,4.14e-06,0.138,0.684,132.019,263107,4
0.502,0.54,7,-10.624,1,0.0405,0.0328,4.17e-05,0.277,0.531,113.171,241400,4
0.474,0.857,2,-10.74,1,0.0835,0.211,0.0371,0.0565,0.495,199.503,222427,4
0.742,0.444,9,-11.47,0,0.0351,0.0897,0.000329,0.0577,0.588,127.663,313707,4
0.595,0.462,2,-8.414,0,0.0259,0.102,0.0,0.0641,0.526,124.991,210525,4
0.333,0.595,8,-12.383,1,0.0363,0.169,9.59e-05,0.0965,0.572,94.617,277133,4
0.704,0.106,0,-15.169,0,0.542,0.939,0.0,0.0674,0.521,86.763,107867,4
0.638,0.783,11,-9.455,0,0.0435,0.00736,0.0447,0.0381,0.637,115.269,297093,4
0.499,0.495,5,-10.508,1,0.0501,0.348,0.0286,0.2,0.339,80.086,200733,4
0.782,0.905,7,-3.56,1,0.0789,0.0165,1.37e-06,0.0797,0.667,126.748,214133,4
0.445,0.743,6,-3.692,0,0.0294,0.561,2.59e-06,0.524,0.677,80.19,235600,4
0.704,0.589,4,-12.859,1,0.0315,0.0269,0.11,0.154,0.789,128.807,163707,4
0.683,0.897,5,-3.455,1,0.0465,0.0457,5.18e-06,0.286,0.752,103.051,266080,4
0.523,0.803,4,-5.189,0,0.045,0.579,0.0,0.0948,0.898,132.316,145293,4
0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,250933,4
0.572,0.688,9,-4.96,1,0.0608,0.0474,0.0,0.072,0.856,138.841,125320,4
0.389,0.84,6,-10.015,0,0.0442,0.0393,0.00155,0.085,0.493,176.589,262827,4
0.503,0.468,1,-16.829,0,0.0374,0.0256,0.00134,0.0842,0.215,102.451,385893,4
0.571,0.557,7,-15.439,1,0.211,0.138,0.000203,0.381,0.747,107.953,156680,4
0.626,0.642,4,-9.838,0,0.0264,0.00961,0.081,0.156,0.817,133.947,333267,4
0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440,4
0.582,0.543,9,-13.045,1,0.0351,0.14,0.00149,0.115,0.421,126.99,348640,4
0.495,0.697,7,-12.325,0,0.218,0.198,0.000914,0.75,0.832,145.827,187600,4
0.534,0.61,5,-5.276,1,0.0343,0.432,2.77e-06,0.0988,0.45,124.05,194600,4
0.417,0.392,5,-14.041,1,0.045,0.499,0.0,0.187,0.716,166.606,182800,3
0.677,0.748,4,-12.328,1,0.038,0.00701,3.99e-05,0.093,0.746,146.03,192440,4
0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472,202733,4
0.723,0.596,9,-13.436,1,0.0308,0.0187,0.00513,0.16,0.962,128.068,249947,4
0.602,0.877,4,-6.606,1,0.0515,0.000343,0.635,0.0551,0.617,123.679,247962,4
0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,171267,4
0.594,0.77,7,-8.267,0,0.032,0.276,0.0176,0.0575,0.827,107.484,277227,4
0.634,0.886,9,-3.988,1,0.0329,0.00453,0.00892,0.0397,0.756,126.558,225173,4
0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,170800,4
0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,4
0.623,0.425,8,-13.045,1,0.0291,0.306,8.65e-05,0.108,0.392,116.593,315307,4
0.702,0.772,9,-9.677,1,0.0277,0.0312,0.00837,0.0809,0.973,141.694,154120,4
0.202,0.644,11,-5.212,1,0.0324,0.0979,0.0,0.109,0.252,85.04,267080,5
0.347,0.638,2,-10.258,1,0.0409,0.236,0.0,0.0894,0.61,94.506,150627,4
0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053,4
0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,4
0.646,0.531,7,-10.785,1,0.0671,0.528,0.0133,0.0836,0.655,172.02,209867,4
0.801,0.93,9,-7.365,1,0.0354,0.0806,0.152,0.0558,0.967,133.255,221320,4
0.558,0.684,0,-8.246,1,0.0288,0.433,0.00293,0.226,0.867,116.232,327880,4
0.399,0.845,2,-8.736,1,0.0369,0.125,0.00109,0.334,0.359,105.911,297929,4
0.558,0.579,9,-12.432,1,0.0437,0.519,0.0589,0.873,0.756,106.833,298133,4
0.717,0.499,9,-15.449,1,0.0354,0.0233,0.445,0.86,0.419,116.974,263573,4
0.512,0.342,7,-10.774,1,0.0351,0.67,0.000104,0.485,0.305,105.395,335427,4
0.611,0.798,7,-7.518,1,0.0264,0.109,0.0652,0.0691,0.781,107.678,203840,4
0.502,0.54,10,-15.93,1,0.0318,0.00105,0.00849,0.243,0.922,160.531,307333,4
0.576,0.545,5,-7.213,1,0.0281,0.0871,0.000502,0.267,0.649,84.24,250089,4
0.271,0.852,11,-12.719,0,0.0586,0.185,0.00203,0.0831,0.7,149.62,257827,4
0.765,0.416,11,-15.521,0,0.0674,0.0125,0.00471,0.0742,0.932,117.375,307973,4
0.34,0.304,4,-13.39,0,0.033,0.666,0.0765,0.112,0.567,158.476,326293,4
0.717,0.406,0,-13.954,0,0.0305,0.587,0.103,0.0869,0.703,123.213,204227,4
0.705,0.806,0,-4.83,1,0.0814,0.229,0.0,0.0676,0.763,117.945,268693,4
0.542,0.492,2,-11.927,1,0.0256,0.467,0.00105,0.0863,0.58,103.064,279280,4
0.642,0.641,2,-12.444,1,0.049,0.154,1.23e-06,0.0475,0.85,120.316,210827,4
0.346,0.768,9,-5.695,1,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160,4
0.522,0.823,0,-7.115,1,0.034,0.0185,0.000145,0.0991,0.508,132.065,263773,4
0.572,0.502,7,-14.405,1,0.0303,0.0159,0.0142,0.0849,0.316,98.044,530560,4
0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,4
0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4
0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,231120,4
0.315,0.64,4,-9.256,0,0.0339,0.329,0.341,0.0879,0.583,97.968,317438,4
0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,209360,4
0.611,0.882,9,-11.225,1,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800,4
0.579,0.654,1,-12.421,0,0.0553,0.121,3.62e-06,0.0673,0.616,129.537,216467,4
0.541,0.855,9,-7.058,1,0.0625,0.339,1.8e-06,0.0821,0.82,141.142,200800,4
0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,4
0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,286107,4
0.513,0.841,11,-9.272,0,0.0364,0.0468,0.0425,0.12,0.457,133.266,334000,3
0.383,0.814,3,-7.23,1,0.0405,0.0011,0.00406,0.101,0.569,116.454,251733,4
0.585,0.58,2,-9.356,1,0.0273,0.446,6.17e-06,0.102,0.692,88.481,156373,4
0.631,0.374,0,-10.332,1,0.0318,0.261,0.0,0.0971,0.843,125.686,95441,4
0.513,0.92,6,-6.664,1,0.0511,0.0166,0.0282,0.178,0.963,166.186,127493,4
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,91760,4
0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,96467,4
0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,141613,1
0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4
0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,224133,4
0.445,0.598,2,-11.264,0,0.0363,0.0112,0.0,0.057,0.778,124.25,247373,4
0.554,0.74,9,-7.706,1,0.0803,0.698,6.9e-05,0.225,0.804,133.363,267173,4
0.589,0.82,2,-9.602,1,0.0369,0.204,0.018,0.423,0.788,117.305,252200,4
0.373,0.57,5,-11.56,1,0.0441,0.497,0.0124,0.128,0.631,81.28,215693,4
0.69,0.5,4,-16.145,0,0.0909,0.598,0.0288,0.11,0.586,191.539,236093,4
0.682,0.711,9,-7.637,0,0.0325,0.179,9.53e-05,0.126,0.766,129.546,224533,4
0.702,0.558,7,-11.952,1,0.0288,0.0304,0.0,0.0528,0.903,114.932,269107,4
0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,4
0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,304926,4
0.476,0.766,4,-11.435,1,0.038,0.0446,0.0053,0.214,0.68,137.083,233133,4
0.404,0.695,2,-6.162,1,0.034,0.587,0.0383,0.159,0.646,133.136,301720,4
0.651,0.766,0,-9.935,1,0.0299,0.206,0.00103,0.362,0.949,116.74,242107,4
0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,4
0.635,0.686,9,-15.648,1,0.053,0.209,0.0176,0.282,0.464,125.988,274747,4
0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,249293,4
0.715,0.843,0,-2.83,1,0.0278,0.391,0.0,0.103,0.512,111.848,267172,4
0.598,0.797,7,-6.793,1,0.0332,0.0424,0.000407,0.0717,0.622,123.566,147493,4
0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,329400,4
0.547,0.561,2,-10.056,1,0.0322,0.491,7.47e-06,0.146,0.899,127.295,262960,4
0.593,0.304,4,-10.525,1,0.0256,0.567,0.000918,0.0954,0.732,75.632,215613,4
0.531,0.864,7,-4.534,1,0.08,0.00164,0.132,0.884,0.665,130.722,202867,4
0.765,0.924,0,-9.143,1,0.0663,0.0142,0.0074,0.0663,0.569,103.231,243333,4
0.552,0.802,2,-7.479,1,0.04,0.164,0.00114,0.13,0.631,152.807,295667,4
0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053,4
0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,336733,4
0.276,0.639,2,-11.674,1,0.0471,0.0178,0.0,0.292,0.643,186.502,230507,4
0.69,0.647,5,-8.319,0,0.0484,0.507,9.5e-06,0.118,0.3,100.745,203347,4
0.685,0.827,11,-6.045,1,0.0546,0.0238,0.0159,0.328,0.477,116.085,214000,4
0.501,0.338,11,-19.12,1,0.0395,0.187,0.868,0.514,0.106,95.942,127830,4
0.615,0.55,11,-13.858,0,0.0349,0.0546,0.19,0.747,0.549,95.488,209957,4
0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,243280,4
0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293,4
0.458,0.853,9,-8.575,1,0.139,0.741,0.0215,0.0851,0.671,202.509,158640,4
0.635,0.795,7,-5.313,1,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,283667,4
0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,179600,4
0.756,0.843,0,-5.315,1,0.0476,0.4,0.0104,0.0654,0.841,139.51,253507,4
0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693,4
0.628,0.669,2,-14.636,0,0.0932,0.0901,0.898,0.237,0.5,96.152,284293,4
0.625,0.35,9,-8.395,0,0.0436,0.398,6.76e-05,0.123,0.69,113.688,163893,4
0.592,0.205,9,-14.601,1,0.048,0.896,5.46e-05,0.119,0.378,140.282,179760,4
0.709,0.767,0,-6.732,1,0.0283,0.405,0.000172,0.0592,0.557,115.64,203547,4
0.522,0.682,6,-10.183,1,0.0344,0.29,1.23e-05,0.339,0.529,111.902,261560,4
0.473,0.673,0,-14.122,1,0.0363,0.0132,0.0,0.134,0.517,138.184,256507,4
0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960,4
0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,215400,4
0.554,0.639,9,-7.163,0,0.0278,0.359,0.00274,0.205,0.644,180.638,304800,4
0.429,0.668,4,-7.539,0,0.044,0.208,0.0,0.538,0.398,77.737,211067,4
0.542,0.832,9,-3.92,1,0.0464,0.0349,5.2e-05,0.144,0.877,146.348,155680,4
0.391,0.815,9,-6.197,1,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4
0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,247320,4
0.538,0.836,0,-10.031,1,0.0403,0.674,0.091,0.283,0.874,90.095,250840,4
0.458,0.869,9,-8.381,1,0.032,0.0969,0.0596,0.357,0.813,91.39,279360,4
0.696,0.524,10,-15.765,1,0.045,0.00334,0.0331,0.36,0.79,131.079,236773,4
0.555,0.897,4,-3.469,1,0.0293,0.361,0.94,0.536,0.965,131.712,184627,4
0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,225027,4
0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533,4
0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,166280,4
0.58,0.915,11,-8.549,0,0.033,0.0327,0.00815,0.0948,0.839,128.465,287267,4
0.631,0.597,4,-7.382,0,0.026,0.379,0.00273,0.146,0.665,107.26,244440,4
0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907,4
0.44,0.85,0,-6.365,1,0.0427,0.0349,0.0307,0.428,0.535,126.261,299960,4
0.456,0.774,6,-6.794,0,0.0302,0.0163,3.45e-05,0.466,0.843,114.027,237440,4
0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,187067,4
0.614,0.763,4,-8.949,0,0.133,0.171,0.0,0.119,0.885,84.236,313707,4
0.738,0.952,4,-2.752,1,0.147,0.415,2.2e-05,0.116,0.748,140.395,226800,4
0.537,0.959,0,-3.002,0,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,222707,4
0.568,0.837,0,-8.128,1,0.0406,0.151,0.00322,0.317,0.758,117.398,221600,4
0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,237093,4
0.686,0.488,5,-11.024,1,0.0582,0.216,1.89e-05,0.121,0.965,151.031,202893,5
0.552,0.643,9,-14.523,1,0.14,0.144,0.0027,0.0878,0.763,136.764,506720,4
0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,4
0.257,0.803,7,-3.886,1,0.0411,0.137,0.0156,0.297,0.294,150.818,308667,4
0.547,0.655,2,-11.707,1,0.0414,0.136,0.00737,0.116,0.649,125.545,225560,4
0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,215440,4
0.311,0.325,2,-9.042,1,0.0283,0.0469,0.0,0.139,0.668,65.09,208467,1
0.673,0.673,1,-13.941,1,0.0493,0.373,0.0265,0.206,0.825,119.994,198933,4
0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,282693,4
0.222,0.659,0,-9.942,1,0.0487,0.0169,2.09e-05,0.471,0.322,75.634,344227,4
0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.0394,0.468,96.319,311986,4
0.545,0.352,7,-13.155,1,0.0265,0.543,2.17e-05,0.122,0.73,96.237,225400,4
0.392,0.727,9,-11.913,1,0.155,0.0357,0.000239,0.754,0.365,171.653,161827,4
0.491,0.934,5,-6.269,0,0.117,0.0538,0.00221,0.128,0.564,149.288,200627,4
0.637,0.89,7,-4.872,1,0.0677,0.119,6.72e-05,0.103,0.923,127.689,207093,4
0.574,0.853,2,-9.157,1,0.0763,0.531,0.581,0.543,0.755,126.313,207307,4
0.33,0.469,10,-9.286,0,0.0335,0.31,2.3e-06,0.0402,0.433,201.327,292067,4
0.476,0.612,9,-7.01,1,0.0335,0.287,0.000252,0.0877,0.909,177.233,212427,4
0.282,0.938,5,-5.664,1,0.0808,0.0305,0.000161,0.25,0.741,154.385,420840,4
0.545,0.757,0,-5.228,1,0.0396,0.408,0.045,0.16,0.714,152.217,436000,4
0.457,0.447,1,-8.181,1,0.0281,0.382,0.0,0.23,0.166,129.619,405800,4
0.494,0.572,2,-5.862,1,0.0332,0.0386,0.000566,0.602,0.716,124.042,225107,4
0.762,0.722,2,-8.712,1,0.0428,0.0922,0.000368,0.132,0.966,122.769,194667,4
0.505,0.747,8,-5.422,1,0.0308,0.064,0.00647,0.244,0.529,139.865,223090,4
0.546,0.785,9,-8.788,1,0.0297,0.0354,3.6e-06,0.0935,0.804,127.957,232867,4
0.454,0.65,4,-10.191,0,0.0437,0.407,0.0488,0.589,0.72,120.155,307733,4
0.455,0.883,2,-9.159,1,0.0384,0.368,0.0,0.277,0.782,142.638,208413,4
0.799,0.404,11,-13.597,0,0.0461,0.11,0.0,0.387,0.893,131.012,271267,4
0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,234867,4
0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,457133,4
0.578,0.734,4,-6.09,1,0.0304,0.0517,0.233,0.165,0.373,104.851,264453,4
0.544,0.951,9,-3.974,1,0.0597,0.174,0.0,0.0249,0.62,122.015,184893,4
0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,334000,4
0.499,0.763,7,-11.617,1,0.0704,0.244,1.4e-05,0.0828,0.895,152.677,234853,4
0.435,0.618,4,-11.391,0,0.0324,0.0601,0.00282,0.167,0.695,129.911,517160,4
0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,284000,4
0.625,0.591,7,-9.004,1,0.0287,0.393,3.46e-05,0.183,0.912,135.225,211360,4
0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,254173,4
0.476,0.556,4,-10.586,0,0.0646,0.0838,1.59e-05,0.125,0.43,103.122,364493,4
0.344,0.284,7,-10.929,1,0.0293,0.7,0.00126,0.173,0.355,111.898,165213,4
0.346,0.305,7,-9.189,1,0.0289,0.729,0.00252,0.2,0.352,112.899,166267,4
0.512,0.833,1,-8.697,0,0.0448,0.557,2.98e-05,0.31,0.519,101.188,293800,4
0.631,0.748,2,-7.604,1,0.03,0.385,0.308,0.205,0.78,109.11,137587,4
0.671,0.233,11,-18.003,0,0.0378,0.875,0.00016,0.12,0.486,108.065,133960,4
0.456,0.696,5,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,428133,4
0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,221627,4
0.447,0.399,0,-8.99,1,0.0325,0.0261,0.0,0.0661,0.174,131.676,426137,4
0.62,0.807,8,-7.753,1,0.0548,0.471,0.108,0.0477,0.579,118.796,353573,4
0.512,0.947,9,-5.659,0,0.0401,0.000692,0.114,0.0283,0.612,117.461,256933,4
0.523,0.69,9,-13.527,1,0.0414,0.21,0.0,0.243,0.845,173.266,213293,4
0.751,0.703,9,-5.687,1,0.0287,0.368,0.00123,0.196,0.907,97.931,185960,4
0.328,0.83,7,-9.831,1,0.0372,2.7e-05,0.491,0.315,0.636,85.725,176573,4
0.559,0.393,0,-11.095,1,0.0237,0.717,0.0,0.0532,0.669,90.105,274891,4
0.57,0.554,9,-9.732,0,0.0288,0.0548,0.0,0.139,0.372,122.135,300147,4
0.591,0.633,2,-14.03,1,0.033,0.0384,0.000203,0.144,0.909,145.743,200573,4
0.589,0.85,2,-6.143,1,0.0343,0.0606,0.779,0.274,0.813,130.318,161467,4
0.466,0.922,0,-7.847,0,0.157,0.0871,0.000838,0.69,0.201,91.122,318200,4
0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,234667,4
0.316,0.774,9,-9.771,1,0.0727,0.216,0.00252,0.394,0.439,144.129,507749,4
0.529,0.743,9,-5.523,1,0.0481,0.177,0.0,0.0759,0.78,116.817,180547,4
0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,280360,4
0.616,0.943,9,-3.87,1,0.0684,0.211,1.83e-05,0.278,0.937,140.366,367653,4
0.456,0.47,2,-9.564,1,0.0294,0.513,3.76e-05,0.444,0.639,120.336,149467,4
0.556,0.944,2,-4.267,1,0.0445,0.0325,0.0,0.943,0.452,132.436,272467,4
0.292,0.823,7,-6.763,1,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395,4
0.477,0.479,7,-11.887,0,0.0483,0.0649,0.029,0.0906,0.662,122.531,396187,4
0.548,0.843,8,-7.32,1,0.0597,0.0373,1.26e-06,0.0536,0.719,129.661,188084,4
0.442,0.616,2,-11.417,1,0.0294,0.111,0.00321,0.0993,0.746,122.267,301267,4
0.633,0.231,4,-16.118,0,0.0416,0.283,0.107,0.124,0.358,133.13,252707,4
0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,199453,4
0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,234493,5
0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000,4
0.588,0.811,7,-7.299,1,0.0448,0.339,4.06e-06,0.412,0.802,89.862,140400,4
0.763,0.629,9,-9.947,1,0.0322,0.013,0.0585,0.0756,0.973,126.477,219200,4
0.625,0.446,9,-9.172,0,0.0389,0.306,0.0169,0.821,0.796,92.631,210267,4
0.535,0.866,11,-8.663,0,0.0533,0.207,0.699,0.662,0.887,152.412,158933,1
0.607,0.723,7,-7.452,1,0.0282,0.17,0.0492,0.0779,0.298,101.558,322960,4
0.339,0.583,7,-8.582,1,0.0338,0.0497,0.00108,0.165,0.379,101.449,599560,4
0.559,0.308,0,-11.75,1,0.0376,0.505,0.0,0.109,0.414,113.633,217747,4
0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,363640,4
0.613,0.928,1,-7.607,1,0.0396,0.016,0.000443,0.334,0.67,115.169,285667,4
0.62,0.717,9,-8.915,1,0.0336,0.225,0.000134,0.287,0.479,112.073,159205,4
0.375,0.956,2,-7.078,1,0.175,0.144,7.6e-06,0.417,0.381,175.04,150201,4
0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,184747,4
0.565,0.923,2,-4.535,1,0.0316,0.0357,0.0,0.354,0.722,119.971,238493,4
0.67,0.763,7,-6.864,1,0.0341,0.155,0.0,0.0799,0.61,114.398,235667,4
0.635,0.825,6,-10.219,0,0.0404,0.107,0.00308,0.172,0.787,104.438,267067,4
0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,297853,4
0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,267000,4
0.606,0.777,2,-11.034,1,0.0347,0.089,0.0,0.321,0.859,123.077,240827,4
0.373,0.571,7,-9.186,0,0.0334,0.392,0.0476,0.126,0.656,161.874,331173,3
0.197,0.796,2,-7.335,1,0.0645,0.000541,0.417,0.187,0.522,175.02,261387,4
0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,4
0.596,0.575,4,-14.254,0,0.04,0.449,0.000104,0.0839,0.745,107.573,164707,4
0.583,0.675,9,-7.126,1,0.0318,0.316,0.0,0.0472,0.693,114.208,151667,4
