Title,track_id,artist,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genres,Sorted_genres
Together Forever,3sxHPpBjbPxqWhTiu6egZp,Lisette Melendez,6EHBN4iYnUq7kLpfEnDONk,0.682,0.963,11,-4.046,1,0.057,0.0186,0.0719,0.344,0.71,118.937,audio_features,3sxHPpBjbPxqWhTiu6egZp,spotify:track:3sxHPpBjbPxqWhTiu6egZp,https://api.spotify.com/v1/tracks/3sxHPpBjbPxqWhTiu6egZp,https://api.spotify.com/v1/audio-analysis/3sxHPpBjbPxqWhTiu6egZp,345800,4,['freestyle'],freestyle
Come Into My Arms,3iYHCxqtaidnd8Q1SoSBb7,Judy Torres,4xuVMH8UgmZ557rJfWQ08n,0.643,0.901,10,-4.862,1,0.0404,0.00203,5.82e-05,0.185,0.876,119.984,audio_features,3iYHCxqtaidnd8Q1SoSBb7,spotify:track:3iYHCxqtaidnd8Q1SoSBb7,https://api.spotify.com/v1/tracks/3iYHCxqtaidnd8Q1SoSBb7,https://api.spotify.com/v1/audio-analysis/3iYHCxqtaidnd8Q1SoSBb7,264827,4,['freestyle'],freestyle
Take Me In Your Arms,2ZdslEO8JbxbAfJMSvWn2T,Lil Suzy,5HPsVk1MblCoa44WLJsQwN,0.774,0.754,7,-5.147,1,0.0488,0.272,9.05e-05,0.115,0.838,125.973,audio_features,2ZdslEO8JbxbAfJMSvWn2T,spotify:track:2ZdslEO8JbxbAfJMSvWn2T,https://api.spotify.com/v1/tracks/2ZdslEO8JbxbAfJMSvWn2T,https://api.spotify.com/v1/audio-analysis/2ZdslEO8JbxbAfJMSvWn2T,232933,4,['freestyle'],freestyle
Catch Me (I'm Falling),2MQ23MqDI0N9IVy8iaZddc,Pretty Poison,4Xe7UmOgczT2GMm5uK8Axu,0.757,0.727,9,-11.816,1,0.0388,0.00412,0.0628,0.098,0.886,118.609,audio_features,2MQ23MqDI0N9IVy8iaZddc,spotify:track:2MQ23MqDI0N9IVy8iaZddc,https://api.spotify.com/v1/tracks/2MQ23MqDI0N9IVy8iaZddc,https://api.spotify.com/v1/audio-analysis/2MQ23MqDI0N9IVy8iaZddc,295227,4,['freestyle'],freestyle
Two of Hearts,2dURQIBrw3XcHyVZlfdpC1,Stacey Q,3q8tRS0hCMVCylgKAoA0ya,0.824,0.506,5,-7.12,0,0.0291,0.124,0.0,0.113,0.654,130.717,audio_features,2dURQIBrw3XcHyVZlfdpC1,spotify:track:2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/tracks/2dURQIBrw3XcHyVZlfdpC1,https://api.spotify.com/v1/audio-analysis/2dURQIBrw3XcHyVZlfdpC1,239693,4,"['freestyle', 'hi-nrg']",freestyle
Brown Paper Bag,4i3JEpLw2pC4xfiTF30hUG,Roni Size,5UjqeSp9dX6Nrge7WdDukr,0.53,0.944,11,-3.863,1,0.0824,5.71e-05,0.855,0.394,0.493,169.777,audio_features,4i3JEpLw2pC4xfiTF30hUG,spotify:track:4i3JEpLw2pC4xfiTF30hUG,https://api.spotify.com/v1/tracks/4i3JEpLw2pC4xfiTF30hUG,https://api.spotify.com/v1/audio-analysis/4i3JEpLw2pC4xfiTF30hUG,542933,4,"['big beat', 'breakbeat', 'drum and bass', 'jungle']",drum and bass
Kiss Kiss Bang Bang,1ywMblwTVaMexGnwsA1J7k,High Contrast,0bxHci3JIhhKA53n8rH3tT,0.516,0.884,5,-4.953,0,0.0379,0.000202,0.597,0.367,0.338,173.014,audio_features,1ywMblwTVaMexGnwsA1J7k,spotify:track:1ywMblwTVaMexGnwsA1J7k,https://api.spotify.com/v1/tracks/1ywMblwTVaMexGnwsA1J7k,https://api.spotify.com/v1/audio-analysis/1ywMblwTVaMexGnwsA1J7k,341027,4,"['drum and bass', 'uk dance', 'uk dnb']",drum and bass
Pack Up,5YWP23fhLuBR7adVav91Nb,Eliza Doolittle,14L5rpGTLVUz1pD8fUeJB1,0.671,0.808,11,-5.691,1,0.0751,0.296,0.0,0.211,0.867,133.031,audio_features,5YWP23fhLuBR7adVav91Nb,spotify:track:5YWP23fhLuBR7adVav91Nb,https://api.spotify.com/v1/tracks/5YWP23fhLuBR7adVav91Nb,https://api.spotify.com/v1/audio-analysis/5YWP23fhLuBR7adVav91Nb,191027,4,['lilith'],lilith
Only Love Can Hurt Like This,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,audio_features,62ke5zFUJN6RvtXZgVH0F8,spotify:track:62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/tracks/62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/audio-analysis/62ke5zFUJN6RvtXZgVH0F8,232893,4,"['british soul', 'talent show', 'uk pop']",pop
Sweet About Me,0aeWFHCKwVoavQdpduyB1Q,Gabriella Cilmi,5v2GEv1pQaCp6oeOQROdKE,0.667,0.714,6,-5.155,1,0.0288,0.0673,1.01e-06,0.0957,0.553,132.035,audio_features,0aeWFHCKwVoavQdpduyB1Q,spotify:track:0aeWFHCKwVoavQdpduyB1Q,https://api.spotify.com/v1/tracks/0aeWFHCKwVoavQdpduyB1Q,https://api.spotify.com/v1/audio-analysis/0aeWFHCKwVoavQdpduyB1Q,202027,4,"['australian pop', 'australian r&b']",r&b
Superstar,4Ksuf6VgBirUQrY4V6LmHj,Jamelia,3f5W9NEwkc1SAIPFuumcaf,0.802,0.648,1,-6.919,1,0.0368,0.0445,0.0,0.0375,0.832,110.023,audio_features,4Ksuf6VgBirUQrY4V6LmHj,spotify:track:4Ksuf6VgBirUQrY4V6LmHj,https://api.spotify.com/v1/tracks/4Ksuf6VgBirUQrY4V6LmHj,https://api.spotify.com/v1/audio-analysis/4Ksuf6VgBirUQrY4V6LmHj,214800,4,"['europop', 'talent show']",pop
Hydrogen,38rMZCtAPuRgOuV3pyFDmF,M|O|O|N,0M2HHtY3OOQzIZxrHkbJLT,0.797,0.948,10,-7.941,0,0.0523,0.0052,0.752,0.0695,0.0451,125.934,audio_features,38rMZCtAPuRgOuV3pyFDmF,spotify:track:38rMZCtAPuRgOuV3pyFDmF,https://api.spotify.com/v1/tracks/38rMZCtAPuRgOuV3pyFDmF,https://api.spotify.com/v1/audio-analysis/38rMZCtAPuRgOuV3pyFDmF,289524,4,['synthwave'],synthwave
Roller Mobster,4eiTSqoxOWExDu57OSQWgr,Carpenter Brut,1l2oLiukA9i5jEtIyNWIEP,0.423,0.921,7,-1.67,1,0.0734,5.37e-06,0.903,0.179,0.187,131.011,audio_features,4eiTSqoxOWExDu57OSQWgr,spotify:track:4eiTSqoxOWExDu57OSQWgr,https://api.spotify.com/v1/tracks/4eiTSqoxOWExDu57OSQWgr,https://api.spotify.com/v1/audio-analysis/4eiTSqoxOWExDu57OSQWgr,214351,4,"['cyberpunk', 'darksynth', 'synthwave']",punk
Invader,69F2Y4CInUq7fgIsagg87r,Dance With the Dead,2KtnZQwMQJN3uyI8eHZRvm,0.528,0.864,11,-5.702,0,0.0441,0.000332,0.869,0.0702,0.159,126.012,audio_features,69F2Y4CInUq7fgIsagg87r,spotify:track:69F2Y4CInUq7fgIsagg87r,https://api.spotify.com/v1/tracks/69F2Y4CInUq7fgIsagg87r,https://api.spotify.com/v1/audio-analysis/69F2Y4CInUq7fgIsagg87r,274286,4,"['darksynth', 'nightrun', 'synthwave']",synthwave
Future Club,20ztml2STRF7Sq1UaBB6ox,Perturbator,244uLu9lkdw39BJwlul3k8,0.448,0.955,5,-2.945,0,0.0441,0.00108,0.837,0.371,0.39,99.994,audio_features,20ztml2STRF7Sq1UaBB6ox,spotify:track:20ztml2STRF7Sq1UaBB6ox,https://api.spotify.com/v1/tracks/20ztml2STRF7Sq1UaBB6ox,https://api.spotify.com/v1/audio-analysis/20ztml2STRF7Sq1UaBB6ox,289187,4,"['cyberpunk', 'darksynth', 'synthwave']",punk
Montrose,3cEu938RfM9DVO0JLjh8F9,Le Matos,5nrAu9uBcj8NcdZHo09qG9,0.708,0.8,7,-9.465,1,0.0578,0.0075,0.841,0.106,0.453,125.994,audio_features,3cEu938RfM9DVO0JLjh8F9,spotify:track:3cEu938RfM9DVO0JLjh8F9,https://api.spotify.com/v1/tracks/3cEu938RfM9DVO0JLjh8F9,https://api.spotify.com/v1/audio-analysis/3cEu938RfM9DVO0JLjh8F9,339999,4,"['montreal indie', 'synthwave']",montreal indie
The Quiet Earth,0PHCiGvt7VKV2XVsCGZFIJ,Thomas Barrandon,5HaHjEOMBZBDiMXP7Wz1Zr,0.414,0.836,6,-6.192,1,0.0379,0.000123,0.868,0.106,0.0551,95.486,audio_features,0PHCiGvt7VKV2XVsCGZFIJ,spotify:track:0PHCiGvt7VKV2XVsCGZFIJ,https://api.spotify.com/v1/tracks/0PHCiGvt7VKV2XVsCGZFIJ,https://api.spotify.com/v1/audio-analysis/0PHCiGvt7VKV2XVsCGZFIJ,328840,4,['synthwave'],synthwave
Leave Right Now,4mZsyuthp695XQWwb2g3qe,Will Young,2U6gqwyl9F33YxawnFrZG7,0.641,0.445,6,-8.674,1,0.0368,0.145,0.0,0.108,0.383,81.931,audio_features,4mZsyuthp695XQWwb2g3qe,spotify:track:4mZsyuthp695XQWwb2g3qe,https://api.spotify.com/v1/tracks/4mZsyuthp695XQWwb2g3qe,https://api.spotify.com/v1/audio-analysis/4mZsyuthp695XQWwb2g3qe,214733,4,['talent show'],talent show
When You Say Nothing At All,0vZGruXhjcPQUB2nTmUfq4,Ronan Keating,3nlHsNqwCSvT988ZfSW1Yh,0.408,0.56,7,-8.114,1,0.0254,0.122,0.0,0.0893,0.378,173.888,audio_features,0vZGruXhjcPQUB2nTmUfq4,spotify:track:0vZGruXhjcPQUB2nTmUfq4,https://api.spotify.com/v1/tracks/0vZGruXhjcPQUB2nTmUfq4,https://api.spotify.com/v1/audio-analysis/0vZGruXhjcPQUB2nTmUfq4,257173,4,"['europop', 'talent show']",pop
More and More - Single Version,6jwlBPt6FlhIlHAdEN1JME,Captain Hollywood Project,3El2sJgqTWkg1kkyHHAEu4,0.658,0.839,7,-11.827,1,0.0343,0.223,0.86,0.0965,0.681,125.866,audio_features,6jwlBPt6FlhIlHAdEN1JME,spotify:track:6jwlBPt6FlhIlHAdEN1JME,https://api.spotify.com/v1/tracks/6jwlBPt6FlhIlHAdEN1JME,https://api.spotify.com/v1/audio-analysis/6jwlBPt6FlhIlHAdEN1JME,251133,4,"['diva house', 'eurodance', 'german techno', 'hip house']",house
Dreams (Will Come Alive),4Fqm5rqB0WMx0hPOwgRjFr,2 Brothers On The 4th Floor,5wsBGjgRsASMggXLPF7pYm,0.702,0.953,7,-6.347,0,0.0473,0.0113,0.00193,0.266,0.507,134.027,audio_features,4Fqm5rqB0WMx0hPOwgRjFr,spotify:track:4Fqm5rqB0WMx0hPOwgRjFr,https://api.spotify.com/v1/tracks/4Fqm5rqB0WMx0hPOwgRjFr,https://api.spotify.com/v1/audio-analysis/4Fqm5rqB0WMx0hPOwgRjFr,264000,4,"['eurodance', 'hip house']",eurodance
Get A Way,71Cid4UeolaHRzdbmMDAVb,Maxx,6zkbUEItDv8gNXeO5WkkNX,0.852,0.864,2,-10.131,1,0.0387,0.0334,0.0239,0.0525,0.603,132.999,audio_features,71Cid4UeolaHRzdbmMDAVb,spotify:track:71Cid4UeolaHRzdbmMDAVb,https://api.spotify.com/v1/tracks/71Cid4UeolaHRzdbmMDAVb,https://api.spotify.com/v1/audio-analysis/71Cid4UeolaHRzdbmMDAVb,226773,4,"['eurodance', 'german techno', 'hip house']",eurodance
Omen III - Single Edit,5FA90DipIi1TKifttlVKF1,Magic Affair,57wcrAkVrpq3DyUqt6S8Sg,0.693,0.826,6,-10.545,0,0.0316,0.011,4.87e-05,0.121,0.923,137.879,audio_features,5FA90DipIi1TKifttlVKF1,spotify:track:5FA90DipIi1TKifttlVKF1,https://api.spotify.com/v1/tracks/5FA90DipIi1TKifttlVKF1,https://api.spotify.com/v1/audio-analysis/5FA90DipIi1TKifttlVKF1,237973,4,['eurodance'],eurodance
Just A Little,1IMbmQCnl3h4m8NXqKee0g,Liberty X,6htUPs3clIStnkvg5jimKZ,0.796,0.617,5,-6.198,0,0.0619,0.00824,0.0,0.0495,0.72,103.858,audio_features,1IMbmQCnl3h4m8NXqKee0g,spotify:track:1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/tracks/1IMbmQCnl3h4m8NXqKee0g,https://api.spotify.com/v1/audio-analysis/1IMbmQCnl3h4m8NXqKee0g,236133,4,"['europop', 'girl group', 'talent show']",pop
Kiss Kiss,5ieKFtmpLMp9iebahrdVEx,Holly Valance,7gRmesSjINzb4xXApfMV5E,0.709,0.754,4,-3.674,0,0.129,0.00412,0.376,0.0594,0.52,97.024,audio_features,5ieKFtmpLMp9iebahrdVEx,spotify:track:5ieKFtmpLMp9iebahrdVEx,https://api.spotify.com/v1/tracks/5ieKFtmpLMp9iebahrdVEx,https://api.spotify.com/v1/audio-analysis/5ieKFtmpLMp9iebahrdVEx,205267,4,"['australian pop', 'europop', 'talent show']",pop
You're the Voice,5NwkWwfRJaT55hEPtCmJHx,John Farnham,1QxaPWG1POM8Ul6WwsHq4y,0.369,0.762,10,-8.993,1,0.0464,0.22,2.8e-05,0.579,0.644,84.957,audio_features,5NwkWwfRJaT55hEPtCmJHx,spotify:track:5NwkWwfRJaT55hEPtCmJHx,https://api.spotify.com/v1/tracks/5NwkWwfRJaT55hEPtCmJHx,https://api.spotify.com/v1/audio-analysis/5NwkWwfRJaT55hEPtCmJHx,302107,4,"['australian pop', 'australian rock']",pop
Khe Sanh,04MGO8KdFKUcqQY3qVX0U4,Cold Chisel,1VcbchGlIfo3Gylxc3F076,0.464,0.913,7,-4.215,1,0.18,0.141,0.0,0.173,0.667,164.092,audio_features,04MGO8KdFKUcqQY3qVX0U4,spotify:track:04MGO8KdFKUcqQY3qVX0U4,https://api.spotify.com/v1/tracks/04MGO8KdFKUcqQY3qVX0U4,https://api.spotify.com/v1/audio-analysis/04MGO8KdFKUcqQY3qVX0U4,250670,4,['australian rock'],rock
My Happiness,2pxxVkNhrRST8fpgA12ru8,Powderfinger,6LBCQo20ri3tsvbsWWLmr6,0.445,0.823,0,-5.415,1,0.0302,0.00163,0.0,0.43,0.487,85.935,audio_features,2pxxVkNhrRST8fpgA12ru8,spotify:track:2pxxVkNhrRST8fpgA12ru8,https://api.spotify.com/v1/tracks/2pxxVkNhrRST8fpgA12ru8,https://api.spotify.com/v1/audio-analysis/2pxxVkNhrRST8fpgA12ru8,276627,4,"['australian alternative rock', 'australian rock']",rock
One More Try,6oqDJ1hGHGZyARKYnT92Me,Timmy T,5gqcLXiJcBVEduXVle7JN1,0.621,0.698,6,-6.157,0,0.0431,0.158,1.54e-06,0.281,0.447,149.618,audio_features,6oqDJ1hGHGZyARKYnT92Me,spotify:track:6oqDJ1hGHGZyARKYnT92Me,https://api.spotify.com/v1/tracks/6oqDJ1hGHGZyARKYnT92Me,https://api.spotify.com/v1/audio-analysis/6oqDJ1hGHGZyARKYnT92Me,209227,5,['freestyle'],freestyle
Hooked on You,10YVwkKPhlLgivLOM54IyH,Sweet Sensation,0DSE3n3008wiKzfd8vNhWy,0.779,0.797,1,-7.081,1,0.0581,0.00975,0.0249,0.171,0.96,115.244,audio_features,10YVwkKPhlLgivLOM54IyH,spotify:track:10YVwkKPhlLgivLOM54IyH,https://api.spotify.com/v1/tracks/10YVwkKPhlLgivLOM54IyH,https://api.spotify.com/v1/audio-analysis/10YVwkKPhlLgivLOM54IyH,310960,4,['freestyle'],freestyle
Superwoman,3bceL3NJmM8sKwr5dyrKAz,Karyn White,5lJBrQQ88JjskJmJeVKX4F,0.623,0.722,8,-5.612,1,0.0321,0.322,0.0,0.159,0.653,138.357,audio_features,3bceL3NJmM8sKwr5dyrKAz,spotify:track:3bceL3NJmM8sKwr5dyrKAz,https://api.spotify.com/v1/tracks/3bceL3NJmM8sKwr5dyrKAz,https://api.spotify.com/v1/audio-analysis/3bceL3NJmM8sKwr5dyrKAz,347453,4,"['contemporary r&b', 'minneapolis sound', 'new jack swing', 'urban contemporary']",swing
Love You Down,4bDXOwif9Io5Ai62Pokzg7,INOJ,5IUvXYeMtVmp8YJWf0eqvf,0.736,0.479,8,-8.672,1,0.0403,0.0341,0.0289,0.0576,0.661,134.15,audio_features,4bDXOwif9Io5Ai62Pokzg7,spotify:track:4bDXOwif9Io5Ai62Pokzg7,https://api.spotify.com/v1/tracks/4bDXOwif9Io5Ai62Pokzg7,https://api.spotify.com/v1/audio-analysis/4bDXOwif9Io5Ai62Pokzg7,257667,4,['atlanta bass'],atlanta bass
He's My Thing - 2007 Remaster,5aMsCHy4nyk0LKJnk63aCr,Babes In Toyland ,3Xdna5z74yNICNKqdaNX9z,0.232,0.924,9,-6.068,1,0.0596,7.87e-06,0.884,0.0896,0.525,151.698,audio_features,5aMsCHy4nyk0LKJnk63aCr,spotify:track:5aMsCHy4nyk0LKJnk63aCr,https://api.spotify.com/v1/tracks/5aMsCHy4nyk0LKJnk63aCr,https://api.spotify.com/v1/audio-analysis/5aMsCHy4nyk0LKJnk63aCr,175213,4,"['grunge', 'minneapolis punk', 'riot grrrl']",punk
Flat Beat,3JPcICirkAw4TLp9UzEcfl,Mr. Oizo,0b9ukmbg0MO5eMlorcgOwz,0.924,0.42,0,-11.67,1,0.578,0.000243,0.214,0.403,0.455,128.977,audio_features,3JPcICirkAw4TLp9UzEcfl,spotify:track:3JPcICirkAw4TLp9UzEcfl,https://api.spotify.com/v1/tracks/3JPcICirkAw4TLp9UzEcfl,https://api.spotify.com/v1/audio-analysis/3JPcICirkAw4TLp9UzEcfl,325173,4,['filter house'],house
Krack,6QKfQbFqvUwzOHpwFwCaJ6,Soulwax,43mWhBXSflupNLuNjM5vff,0.604,0.952,10,-3.423,0,0.0373,0.177,0.881,0.0874,0.505,112.844,audio_features,6QKfQbFqvUwzOHpwFwCaJ6,spotify:track:6QKfQbFqvUwzOHpwFwCaJ6,https://api.spotify.com/v1/tracks/6QKfQbFqvUwzOHpwFwCaJ6,https://api.spotify.com/v1/audio-analysis/6QKfQbFqvUwzOHpwFwCaJ6,323853,4,"['alternative dance', 'belgian electronic', 'belgian indie', 'belgian indie rock', 'belgian rock', 'electronica', 'filter house', 'ghent indie', 'mashup']",electro
Synrise,4uYUrIgdjIdY0Pqy3jcBh2,GOOSE,3gAnduA93Ykv75yNrwXhz5,0.476,0.823,7,-5.298,0,0.0531,0.0789,0.766,0.208,0.0874,134.974,audio_features,4uYUrIgdjIdY0Pqy3jcBh2,spotify:track:4uYUrIgdjIdY0Pqy3jcBh2,https://api.spotify.com/v1/tracks/4uYUrIgdjIdY0Pqy3jcBh2,https://api.spotify.com/v1/audio-analysis/4uYUrIgdjIdY0Pqy3jcBh2,331667,4,"['belgian rock', 'dance-punk']",punk
Mitsubitchi,3cItHmveXepc17JBHUkex3,The Subs,06h5xeeCDip3usS3go9zjI,0.925,0.76,1,-5.01,1,0.0895,0.00108,0.0419,0.0746,0.583,125.977,audio_features,3cItHmveXepc17JBHUkex3,spotify:track:3cItHmveXepc17JBHUkex3,https://api.spotify.com/v1/tracks/3cItHmveXepc17JBHUkex3,https://api.spotify.com/v1/audio-analysis/3cItHmveXepc17JBHUkex3,321905,4,"['belgian electronic', 'belgian pop', 'belgian rock']",pop
Tear The House Up,66RBg9iHWUJHwQAp86UWhW,Hervé,0lmpSjaPzC8ChqeFQ6Z3VS,0.935,0.712,5,-5.343,0,0.115,0.0686,0.23,0.325,0.45,124.004,audio_features,66RBg9iHWUJHwQAp86UWhW,spotify:track:66RBg9iHWUJHwQAp86UWhW,https://api.spotify.com/v1/tracks/66RBg9iHWUJHwQAp86UWhW,https://api.spotify.com/v1/audio-analysis/66RBg9iHWUJHwQAp86UWhW,280645,4,['fidget house'],house
Life Less Ordinary,74OLeDsyhWDNZgoAjIIw9I,Carbon Leaf,4bofI6U62c9ZvTOrORFVwc,0.658,0.781,7,-5.995,1,0.0427,0.0507,0.0,0.142,0.729,107.277,audio_features,74OLeDsyhWDNZgoAjIIw9I,spotify:track:74OLeDsyhWDNZgoAjIIw9I,https://api.spotify.com/v1/tracks/74OLeDsyhWDNZgoAjIIw9I,https://api.spotify.com/v1/audio-analysis/74OLeDsyhWDNZgoAjIIw9I,215147,4,['celtic rock'],rock
Luckiest Man,26uHwSHlaK5mskSMhbRod3,The Wood Brothers,6FxuPrpa8phaP3Xn73emhT,0.571,0.281,5,-10.56,1,0.0475,0.74,0.0,0.163,0.294,142.263,audio_features,26uHwSHlaK5mskSMhbRod3,spotify:track:26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/tracks/26uHwSHlaK5mskSMhbRod3,https://api.spotify.com/v1/audio-analysis/26uHwSHlaK5mskSMhbRod3,233667,4,"['jam band', 'modern blues', 'new americana', 'progressive bluegrass', 'roots rock', 'stomp and holler']",new americana
Street Life,4CWUGKyUi4aJOq7tF6HAIF,Randy Crawford,1twC2fwPG5FkvYcMpVBQRz,0.658,0.756,10,-8.751,0,0.0456,0.0904,0.00747,0.188,0.811,107.415,audio_features,4CWUGKyUi4aJOq7tF6HAIF,spotify:track:4CWUGKyUi4aJOq7tF6HAIF,https://api.spotify.com/v1/tracks/4CWUGKyUi4aJOq7tF6HAIF,https://api.spotify.com/v1/audio-analysis/4CWUGKyUi4aJOq7tF6HAIF,256613,4,"['disco', 'smooth jazz']",disco
Piano In The Dark,70RPjUR5l0jmBQndfNXP0z,Brenda Russell,2O8VlquQPITO4tT3SWs95W,0.729,0.316,0,-17.054,0,0.0248,0.403,8.55e-05,0.0998,0.432,99.729,audio_features,70RPjUR5l0jmBQndfNXP0z,spotify:track:70RPjUR5l0jmBQndfNXP0z,https://api.spotify.com/v1/tracks/70RPjUR5l0jmBQndfNXP0z,https://api.spotify.com/v1/audio-analysis/70RPjUR5l0jmBQndfNXP0z,320800,4,['smooth jazz'],jazz
This Is The Life,3AI7ca5RpYLyqaVgU7K1AP,Amy Macdonald,1hJuGCUpefX24GFmss9bjH,0.616,0.884,1,-5.043,0,0.0317,0.266,0.0,0.0657,0.856,94.979,audio_features,3AI7ca5RpYLyqaVgU7K1AP,spotify:track:3AI7ca5RpYLyqaVgU7K1AP,https://api.spotify.com/v1/tracks/3AI7ca5RpYLyqaVgU7K1AP,https://api.spotify.com/v1/audio-analysis/3AI7ca5RpYLyqaVgU7K1AP,184413,4,['scottish singer-songwriter'],singer-songwriter
Higher (feat. B.o.B),4Whbgmn34wt936MLJNfLqu,Classified,7t6GsqGAwrj1kwYbvNX0hN,0.686,0.762,2,-5.409,1,0.0719,0.00425,0.0,0.104,0.328,92.218,audio_features,4Whbgmn34wt936MLJNfLqu,spotify:track:4Whbgmn34wt936MLJNfLqu,https://api.spotify.com/v1/tracks/4Whbgmn34wt936MLJNfLqu,https://api.spotify.com/v1/audio-analysis/4Whbgmn34wt936MLJNfLqu,213602,4,"['atlantic canada hip hop', 'canadian hip hop', 'canadian old school hip hop']",hip hop
Tobacco Road,0AMqgNqodENAfYIzqHmTHW,Common Market,029y4wr8YYFoqPBahe8Ddz,0.788,0.773,7,-7.517,1,0.332,0.582,3.1e-06,0.0648,0.135,82.959,audio_features,0AMqgNqodENAfYIzqHmTHW,spotify:track:0AMqgNqodENAfYIzqHmTHW,https://api.spotify.com/v1/tracks/0AMqgNqodENAfYIzqHmTHW,https://api.spotify.com/v1/audio-analysis/0AMqgNqodENAfYIzqHmTHW,276663,4,"['conscious hip hop', 'political hip hop', 'seattle hip hop', 'underground rap']",hip hop
Tommy Chong,4lV4rSToJeG9gqpvkpgnkz,Blue Scholars,1SlPJ2l80sMnCHpz1wB8nT,0.778,0.884,7,-5.374,1,0.108,0.058,0.0,0.12,0.728,92.004,audio_features,4lV4rSToJeG9gqpvkpgnkz,spotify:track:4lV4rSToJeG9gqpvkpgnkz,https://api.spotify.com/v1/tracks/4lV4rSToJeG9gqpvkpgnkz,https://api.spotify.com/v1/audio-analysis/4lV4rSToJeG9gqpvkpgnkz,252480,4,"['conscious hip hop', 'hawaiian hip hop', 'political hip hop', 'seattle hip hop']",hip hop
Everything Changes,1Qdb0drFNmeweY0B95wvMs,Z-Trip,0YUefH6Li1IsJBtlUWgtwc,0.749,0.771,0,-5.044,0,0.13,0.466,1.05e-06,0.0848,0.325,103.009,audio_features,1Qdb0drFNmeweY0B95wvMs,spotify:track:1Qdb0drFNmeweY0B95wvMs,https://api.spotify.com/v1/tracks/1Qdb0drFNmeweY0B95wvMs,https://api.spotify.com/v1/audio-analysis/1Qdb0drFNmeweY0B95wvMs,322547,4,"['scratch', 'turntablism']",turntablism
Way of the Light,5Kol7a51obXwqkwAhp0DkH,Gift Of Gab,5Ol4ibSVNXPuCJT46iSkbX,0.664,0.786,7,-5.066,1,0.297,0.301,4.72e-05,0.166,0.652,95.692,audio_features,5Kol7a51obXwqkwAhp0DkH,spotify:track:5Kol7a51obXwqkwAhp0DkH,https://api.spotify.com/v1/tracks/5Kol7a51obXwqkwAhp0DkH,https://api.spotify.com/v1/audio-analysis/5Kol7a51obXwqkwAhp0DkH,262213,4,"['abstract hip hop', 'alternative hip hop']",hip hop
Mastermind,0uMn8WKu3qtQLaUyal1bsz,Deltron 3030,2efzHZrUGhawnSOTpyAHOQ,0.741,0.657,0,-9.589,0,0.0374,0.00224,0.00756,0.0825,0.25,94.211,audio_features,0uMn8WKu3qtQLaUyal1bsz,spotify:track:0uMn8WKu3qtQLaUyal1bsz,https://api.spotify.com/v1/tracks/0uMn8WKu3qtQLaUyal1bsz,https://api.spotify.com/v1/audio-analysis/0uMn8WKu3qtQLaUyal1bsz,214307,4,"['abstract hip hop', 'afrofuturism', 'alternative hip hop', 'hip hop', 'psychedelic hip hop']",hip hop
Peachfuzz,0Y0WOPKF5BGuvvfWNMNihw,KMD,70S4sHnxr55YQxZ53H5guq,0.879,0.831,2,-5.557,1,0.291,0.547,0.0,0.104,0.429,113.729,audio_features,0Y0WOPKF5BGuvvfWNMNihw,spotify:track:0Y0WOPKF5BGuvvfWNMNihw,https://api.spotify.com/v1/tracks/0Y0WOPKF5BGuvvfWNMNihw,https://api.spotify.com/v1/audio-analysis/0Y0WOPKF5BGuvvfWNMNihw,241627,4,"['alternative hip hop', 'golden age hip hop']",hip hop
Smile,35v12v3E5bTVm0o5vdddVS,Eyedea & Abilities,4pxU0h86QnMOe6iNIy7pCU,0.648,0.931,9,-4.19,1,0.0613,0.275,0.00247,0.114,0.337,131.033,audio_features,35v12v3E5bTVm0o5vdddVS,spotify:track:35v12v3E5bTVm0o5vdddVS,https://api.spotify.com/v1/tracks/35v12v3E5bTVm0o5vdddVS,https://api.spotify.com/v1/audio-analysis/35v12v3E5bTVm0o5vdddVS,242467,4,"['abstract hip hop', 'minnesota hip hop']",hip hop
Sissy That Walk,5PHPENfE3RVmHGAA2A7Hfx,RuPaul,2SdOKxC1sSxEyv8JYERaNe,0.826,0.614,11,-4.22,1,0.0561,0.0191,0.0172,0.0865,0.591,126.046,audio_features,5PHPENfE3RVmHGAA2A7Hfx,spotify:track:5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/tracks/5PHPENfE3RVmHGAA2A7Hfx,https://api.spotify.com/v1/audio-analysis/5PHPENfE3RVmHGAA2A7Hfx,212693,4,"['diva house', 'strut']",strut
